#    L    TT             EE             BB             TE          
   786   0.216243E+04   0.242789E+02   0.703751E-01  -0.125839E+03
   787   0.216917E+04   0.240174E+02   0.704699E-01  -0.125377E+03
   788   0.217584E+04   0.237551E+02   0.705650E-01  -0.124888E+03
   789   0.218246E+04   0.234921E+02   0.706604E-01  -0.124372E+03
   790   0.218909E+04   0.232320E+02   0.707562E-01  -0.123815E+03
   791   0.219558E+04   0.229712E+02   0.708523E-01  -0.123222E+03
   792   0.220202E+04   0.227118E+02   0.709487E-01  -0.122609E+03
   793   0.220832E+04   0.224539E+02   0.710453E-01  -0.121953E+03
   794   0.221449E+04   0.221967E+02   0.711422E-01  -0.121276E+03
   795   0.222059E+04   0.219393E+02   0.712394E-01  -0.120562E+03
   796   0.222678E+04   0.216841E+02   0.713367E-01  -0.119826E+03
   797   0.223269E+04   0.214287E+02   0.714342E-01  -0.119053E+03
   798   0.223854E+04   0.211754E+02   0.715318E-01  -0.118258E+03
   799   0.224433E+04   0.209234E+02   0.716296E-01  -0.117432E+03
   800   0.225006E+04   0.206720E+02   0.717274E-01  -0.116575E+03
   801   0.225565E+04   0.204226E+02   0.718254E-01  -0.115694E+03
   802   0.226103E+04   0.201745E+02   0.719233E-01  -0.114767E+03
   803   0.226649E+04   0.199271E+02   0.720213E-01  -0.113831E+03
   804   0.227174E+04   0.196826E+02   0.721193E-01  -0.112856E+03
   805   0.227700E+04   0.194395E+02   0.722173E-01  -0.111856E+03
   806   0.228203E+04   0.191980E+02   0.723151E-01  -0.110831E+03
   807   0.228692E+04   0.189595E+02   0.724129E-01  -0.109782E+03
   808   0.229167E+04   0.187233E+02   0.725106E-01  -0.108700E+03
   809   0.229641E+04   0.184896E+02   0.726081E-01  -0.107601E+03
   810   0.230093E+04   0.182583E+02   0.727055E-01  -0.106468E+03
   811   0.230529E+04   0.180294E+02   0.728027E-01  -0.105311E+03
   812   0.230957E+04   0.178047E+02   0.728997E-01  -0.104133E+03
   813   0.231370E+04   0.175810E+02   0.729964E-01  -0.102934E+03
   814   0.231782E+04   0.173614E+02   0.730928E-01  -0.101711E+03
   815   0.232171E+04   0.171445E+02   0.731890E-01  -0.100466E+03
   816   0.232536E+04   0.169311E+02   0.732848E-01  -0.991995E+02
   817   0.232892E+04   0.167205E+02   0.733803E-01  -0.979111E+02
   818   0.233246E+04   0.165142E+02   0.734754E-01  -0.966019E+02
   819   0.233577E+04   0.163107E+02   0.735702E-01  -0.952723E+02
   820   0.233898E+04   0.161109E+02   0.736645E-01  -0.939222E+02
   821   0.234194E+04   0.159141E+02   0.737584E-01  -0.925543E+02
   822   0.234481E+04   0.157225E+02   0.738518E-01  -0.911671E+02
   823   0.234750E+04   0.155340E+02   0.739448E-01  -0.897609E+02
   824   0.234995E+04   0.153501E+02   0.740372E-01  -0.883365E+02
   825   0.235237E+04   0.151693E+02   0.741292E-01  -0.868958E+02
   826   0.235453E+04   0.149940E+02   0.742206E-01  -0.854378E+02
   827   0.235651E+04   0.148219E+02   0.743114E-01  -0.839647E+02
   828   0.235846E+04   0.146546E+02   0.744017E-01  -0.824754E+02
   829   0.236016E+04   0.144921E+02   0.744914E-01  -0.809714E+02
   830   0.236174E+04   0.143338E+02   0.745804E-01  -0.794545E+02
   831   0.236313E+04   0.141796E+02   0.746688E-01  -0.779232E+02
   832   0.236433E+04   0.140297E+02   0.747566E-01  -0.763787E+02
   833   0.236542E+04   0.138848E+02   0.748437E-01  -0.748215E+02
   834   0.236624E+04   0.137442E+02   0.749301E-01  -0.732516E+02
   835   0.236701E+04   0.136095E+02   0.750158E-01  -0.716700E+02
   836   0.236744E+04   0.134785E+02   0.751008E-01  -0.700767E+02
   837   0.236782E+04   0.133527E+02   0.751850E-01  -0.684730E+02
   838   0.236799E+04   0.132321E+02   0.752685E-01  -0.668586E+02
   839   0.236790E+04   0.131162E+02   0.753513E-01  -0.652333E+02
   840   0.236774E+04   0.130063E+02   0.754332E-01  -0.635992E+02
   841   0.236739E+04   0.129004E+02   0.755144E-01  -0.619575E+02
   842   0.236682E+04   0.127991E+02   0.755947E-01  -0.603051E+02
   843   0.236612E+04   0.127034E+02   0.756742E-01  -0.586478E+02
   844   0.236513E+04   0.126132E+02   0.757529E-01  -0.569815E+02
   845   0.236409E+04   0.125272E+02   0.758307E-01  -0.553091E+02
   846   0.236290E+04   0.124483E+02   0.759076E-01  -0.536308E+02
   847   0.236156E+04   0.123728E+02   0.759836E-01  -0.519463E+02
   848   0.236001E+04   0.123031E+02   0.760588E-01  -0.502571E+02
   849   0.235817E+04   0.122385E+02   0.761330E-01  -0.485625E+02
   850   0.235633E+04   0.121797E+02   0.762063E-01  -0.468634E+02
   851   0.235419E+04   0.121261E+02   0.762786E-01  -0.451602E+02
   852   0.235189E+04   0.120785E+02   0.763499E-01  -0.434535E+02
   853   0.234945E+04   0.120354E+02   0.764203E-01  -0.417440E+02
   854   0.234678E+04   0.119984E+02   0.764897E-01  -0.400333E+02
   855   0.234388E+04   0.119667E+02   0.765580E-01  -0.383206E+02
   856   0.234097E+04   0.119391E+02   0.766253E-01  -0.366079E+02
   857   0.233775E+04   0.119178E+02   0.766916E-01  -0.348961E+02
   858   0.233437E+04   0.119035E+02   0.767568E-01  -0.331852E+02
   859   0.233084E+04   0.118919E+02   0.768209E-01  -0.314747E+02
   860   0.232721E+04   0.118868E+02   0.768840E-01  -0.297677E+02
   861   0.232335E+04   0.118875E+02   0.769459E-01  -0.280643E+02
   862   0.231932E+04   0.118933E+02   0.770067E-01  -0.263639E+02
   863   0.231512E+04   0.119050E+02   0.770664E-01  -0.246688E+02
   864   0.231076E+04   0.119212E+02   0.771249E-01  -0.229785E+02
   865   0.230607E+04   0.119434E+02   0.771822E-01  -0.212952E+02
   866   0.230159E+04   0.119710E+02   0.772383E-01  -0.196185E+02
   867   0.229671E+04   0.120048E+02   0.772932E-01  -0.179491E+02
   868   0.229173E+04   0.120433E+02   0.773469E-01  -0.162872E+02
   869   0.228658E+04   0.120874E+02   0.773994E-01  -0.146336E+02
   870   0.228124E+04   0.121364E+02   0.774507E-01  -0.129893E+02
   871   0.227581E+04   0.121910E+02   0.775006E-01  -0.113551E+02
   872   0.227019E+04   0.122514E+02   0.775493E-01  -0.973034E+01
   873   0.226439E+04   0.123169E+02   0.775967E-01  -0.811671E+01
   874   0.225847E+04   0.123883E+02   0.776428E-01  -0.651507E+01
   875   0.225238E+04   0.124634E+02   0.776876E-01  -0.492405E+01
   876   0.224610E+04   0.125452E+02   0.777311E-01  -0.334527E+01
   877   0.223985E+04   0.126317E+02   0.777732E-01  -0.178035E+01
   878   0.223326E+04   0.127228E+02   0.778140E-01  -0.228660E+00
   879   0.222663E+04   0.128201E+02   0.778535E-01   0.130965E+01
   880   0.221988E+04   0.129223E+02   0.778916E-01   0.283373E+01
   881   0.221293E+04   0.130285E+02   0.779283E-01   0.434194E+01
   882   0.220587E+04   0.131405E+02   0.779637E-01   0.583490E+01
   883   0.219875E+04   0.132582E+02   0.779977E-01   0.731100E+01
   884   0.219136E+04   0.133794E+02   0.780303E-01   0.877234E+01
   885   0.218384E+04   0.135066E+02   0.780615E-01   0.102158E+02
   886   0.217627E+04   0.136389E+02   0.780913E-01   0.116420E+02
   887   0.216849E+04   0.137751E+02   0.781197E-01   0.130509E+02
   888   0.216074E+04   0.139173E+02   0.781468E-01   0.144414E+02
   889   0.215262E+04   0.140627E+02   0.781724E-01   0.158136E+02
   890   0.214452E+04   0.142143E+02   0.781967E-01   0.171658E+02
   891   0.213635E+04   0.143700E+02   0.782196E-01   0.185001E+02
   892   0.212805E+04   0.145298E+02   0.782411E-01   0.198155E+02
   893   0.211953E+04   0.146953E+02   0.782612E-01   0.211106E+02
   894   0.211102E+04   0.148644E+02   0.782799E-01   0.223851E+02
   895   0.210229E+04   0.150378E+02   0.782973E-01   0.236413E+02
   896   0.209349E+04   0.152163E+02   0.783133E-01   0.248758E+02
   897   0.208454E+04   0.153993E+02   0.783279E-01   0.260902E+02
   898   0.207560E+04   0.155861E+02   0.783412E-01   0.272835E+02
   899   0.206650E+04   0.157776E+02   0.783531E-01   0.284548E+02
   900   0.205725E+04   0.159730E+02   0.783637E-01   0.296056E+02
   901   0.204800E+04   0.161724E+02   0.783730E-01   0.307341E+02
   902   0.203859E+04   0.163758E+02   0.783810E-01   0.318408E+02
   903   0.202896E+04   0.165833E+02   0.783877E-01   0.329246E+02
   904   0.201947E+04   0.167941E+02   0.783931E-01   0.339852E+02
   905   0.200975E+04   0.170098E+02   0.783972E-01   0.350222E+02
   906   0.199995E+04   0.172281E+02   0.784000E-01   0.360353E+02
   907   0.199015E+04   0.174498E+02   0.784016E-01   0.370241E+02
   908   0.198034E+04   0.176749E+02   0.784020E-01   0.379890E+02
   909   0.197037E+04   0.179034E+02   0.784011E-01   0.389283E+02
   910   0.196025E+04   0.181361E+02   0.783990E-01   0.398437E+02
   911   0.195012E+04   0.183701E+02   0.783957E-01   0.407328E+02
   912   0.193992E+04   0.186083E+02   0.783912E-01   0.415966E+02
   913   0.192941E+04   0.188485E+02   0.783855E-01   0.424340E+02
   914   0.191919E+04   0.190915E+02   0.783787E-01   0.432463E+02
   915   0.190874E+04   0.193374E+02   0.783708E-01   0.440322E+02
   916   0.189836E+04   0.195853E+02   0.783617E-01   0.447908E+02
   917   0.188782E+04   0.198368E+02   0.783515E-01   0.455239E+02
   918   0.187735E+04   0.200897E+02   0.783401E-01   0.462289E+02
   919   0.186679E+04   0.203447E+02   0.783277E-01   0.469070E+02
   920   0.185616E+04   0.206019E+02   0.783142E-01   0.475570E+02
   921   0.184559E+04   0.208613E+02   0.782997E-01   0.481794E+02
   922   0.183486E+04   0.211222E+02   0.782840E-01   0.487745E+02
   923   0.182413E+04   0.213845E+02   0.782674E-01   0.493420E+02
   924   0.181339E+04   0.216492E+02   0.782497E-01   0.498808E+02
   925   0.180271E+04   0.219146E+02   0.782310E-01   0.503913E+02
   926   0.179188E+04   0.221823E+02   0.782113E-01   0.508746E+02
   927   0.178111E+04   0.224509E+02   0.781906E-01   0.513289E+02
   928   0.177033E+04   0.227210E+02   0.781689E-01   0.517545E+02
   929   0.175947E+04   0.229921E+02   0.781463E-01   0.521526E+02
   930   0.174867E+04   0.232633E+02   0.781227E-01   0.525213E+02
   931   0.173779E+04   0.235369E+02   0.780982E-01   0.528618E+02
   932   0.172698E+04   0.238100E+02   0.780727E-01   0.531737E+02
   933   0.171615E+04   0.240841E+02   0.780463E-01   0.534574E+02
   934   0.170531E+04   0.243599E+02   0.780190E-01   0.537133E+02
   935   0.169447E+04   0.246352E+02   0.779908E-01   0.539387E+02
   936   0.168368E+04   0.249109E+02   0.779617E-01   0.541363E+02
   937   0.167281E+04   0.251876E+02   0.779318E-01   0.543050E+02
   938   0.166201E+04   0.254647E+02   0.779009E-01   0.544451E+02
   939   0.165127E+04   0.257406E+02   0.778693E-01   0.545563E+02
   940   0.164044E+04   0.260178E+02   0.778368E-01   0.546389E+02
   941   0.162967E+04   0.262945E+02   0.778034E-01   0.546927E+02
   942   0.161889E+04   0.265710E+02   0.777693E-01   0.547178E+02
   943   0.160825E+04   0.268472E+02   0.777343E-01   0.547149E+02
   944   0.159760E+04   0.271232E+02   0.776986E-01   0.546826E+02
   945   0.158693E+04   0.273982E+02   0.776621E-01   0.546222E+02
   946   0.157633E+04   0.276737E+02   0.776249E-01   0.545332E+02
   947   0.156571E+04   0.279484E+02   0.775869E-01   0.544167E+02
   948   0.155501E+04   0.282236E+02   0.775482E-01   0.542718E+02
   949   0.154451E+04   0.284964E+02   0.775088E-01   0.540993E+02
   950   0.153400E+04   0.287692E+02   0.774687E-01   0.538983E+02
   951   0.152355E+04   0.290418E+02   0.774279E-01   0.536699E+02
   952   0.151317E+04   0.293137E+02   0.773865E-01   0.534145E+02
   953   0.150277E+04   0.295831E+02   0.773445E-01   0.531313E+02
   954   0.149243E+04   0.298523E+02   0.773018E-01   0.528215E+02
   955   0.148209E+04   0.301198E+02   0.772586E-01   0.524848E+02
   956   0.147182E+04   0.303862E+02   0.772147E-01   0.521211E+02
   957   0.146168E+04   0.306501E+02   0.771704E-01   0.517324E+02
   958   0.145147E+04   0.309122E+02   0.771255E-01   0.513169E+02
   959   0.144148E+04   0.311738E+02   0.770801E-01   0.508760E+02
   960   0.143148E+04   0.314327E+02   0.770342E-01   0.504117E+02
   961   0.142149E+04   0.316897E+02   0.769878E-01   0.499214E+02
   962   0.141164E+04   0.319447E+02   0.769411E-01   0.494073E+02
   963   0.140187E+04   0.321976E+02   0.768939E-01   0.488691E+02
   964   0.139218E+04   0.324476E+02   0.768463E-01   0.483081E+02
   965   0.138249E+04   0.326955E+02   0.767984E-01   0.477232E+02
   966   0.137296E+04   0.329412E+02   0.767502E-01   0.471158E+02
   967   0.136343E+04   0.331847E+02   0.767016E-01   0.464857E+02
   968   0.135398E+04   0.334237E+02   0.766528E-01   0.458333E+02
   969   0.134470E+04   0.336603E+02   0.766037E-01   0.451599E+02
   970   0.133549E+04   0.338946E+02   0.765544E-01   0.444638E+02
   971   0.132630E+04   0.341258E+02   0.765049E-01   0.437471E+02
   972   0.131720E+04   0.343531E+02   0.764552E-01   0.430101E+02
   973   0.130819E+04   0.345771E+02   0.764054E-01   0.422520E+02
   974   0.129934E+04   0.347986E+02   0.763555E-01   0.414732E+02
   975   0.129059E+04   0.350168E+02   0.763055E-01   0.406758E+02
   976   0.128192E+04   0.352301E+02   0.762554E-01   0.398588E+02
   977   0.127336E+04   0.354408E+02   0.762053E-01   0.390234E+02
   978   0.126481E+04   0.356480E+02   0.761552E-01   0.381692E+02
   979   0.125651E+04   0.358518E+02   0.761050E-01   0.372974E+02
   980   0.124823E+04   0.360513E+02   0.760550E-01   0.364076E+02
   981   0.124006E+04   0.362458E+02   0.760050E-01   0.355002E+02
   982   0.123198E+04   0.364381E+02   0.759550E-01   0.345761E+02
   983   0.122408E+04   0.366260E+02   0.759052E-01   0.336352E+02
   984   0.121621E+04   0.368080E+02   0.758555E-01   0.326779E+02
   985   0.120852E+04   0.369878E+02   0.758060E-01   0.317044E+02
   986   0.120087E+04   0.371630E+02   0.757567E-01   0.307156E+02
   987   0.119332E+04   0.373336E+02   0.757075E-01   0.297110E+02
   988   0.118595E+04   0.375012E+02   0.756586E-01   0.286917E+02
   989   0.117870E+04   0.376633E+02   0.756099E-01   0.276588E+02
   990   0.117156E+04   0.378244E+02   0.755615E-01   0.266106E+02
   991   0.116453E+04   0.379778E+02   0.755133E-01   0.255488E+02
   992   0.115762E+04   0.381272E+02   0.754654E-01   0.244732E+02
   993   0.115074E+04   0.382717E+02   0.754178E-01   0.233843E+02
   994   0.114407E+04   0.384129E+02   0.753706E-01   0.222834E+02
   995   0.113758E+04   0.385491E+02   0.753236E-01   0.211694E+02
   996   0.113114E+04   0.386789E+02   0.752771E-01   0.200437E+02
   997   0.112482E+04   0.388066E+02   0.752309E-01   0.189051E+02
   998   0.111863E+04   0.389285E+02   0.751850E-01   0.177565E+02
   999   0.111256E+04   0.390461E+02   0.751396E-01   0.165960E+02
  1000   0.110662E+04   0.391592E+02   0.750945E-01   0.154243E+02
  1001   0.110080E+04   0.392672E+02   0.750499E-01   0.142433E+02
  1002   0.109505E+04   0.393699E+02   0.750057E-01   0.130523E+02
  1003   0.108949E+04   0.394688E+02   0.749619E-01   0.118514E+02
  1004   0.108407E+04   0.395622E+02   0.749185E-01   0.106422E+02
  1005   0.107885E+04   0.396509E+02   0.748756E-01   0.942640E+01
  1006   0.107370E+04   0.397341E+02   0.748332E-01   0.820246E+01
  1007   0.106861E+04   0.398124E+02   0.747912E-01   0.697202E+01
  1008   0.106343E+04   0.398857E+02   0.747497E-01   0.573592E+01
  1009   0.105862E+04   0.399539E+02   0.747086E-01   0.449426E+01
  1010   0.105394E+04   0.400178E+02   0.746681E-01   0.324789E+01
  1011   0.104934E+04   0.400773E+02   0.746281E-01   0.199763E+01
  1012   0.104488E+04   0.401307E+02   0.745885E-01   0.742115E+00
  1013   0.104056E+04   0.401803E+02   0.745495E-01  -0.514857E+00
  1014   0.103639E+04   0.402238E+02   0.745110E-01  -0.177541E+01
  1015   0.103222E+04   0.402632E+02   0.744731E-01  -0.303723E+01
  1016   0.102828E+04   0.402964E+02   0.744357E-01  -0.430096E+01
  1017   0.102448E+04   0.403254E+02   0.743988E-01  -0.556575E+01
  1018   0.102077E+04   0.403480E+02   0.743625E-01  -0.683077E+01
  1019   0.101713E+04   0.403670E+02   0.743267E-01  -0.809593E+01
  1020   0.101373E+04   0.403786E+02   0.742915E-01  -0.936038E+01
  1021   0.101040E+04   0.403858E+02   0.742569E-01  -0.106240E+02
  1022   0.100717E+04   0.403885E+02   0.742229E-01  -0.118861E+02
  1023   0.100409E+04   0.403851E+02   0.741895E-01  -0.131434E+02
  1024   0.100110E+04   0.403763E+02   0.741567E-01  -0.143996E+02
  1025   0.998200E+03   0.403635E+02   0.741245E-01  -0.156494E+02
  1026   0.995687E+03   0.403444E+02   0.740930E-01  -0.168973E+02
  1027   0.993044E+03   0.403218E+02   0.740621E-01  -0.181408E+02
  1028   0.990495E+03   0.402936E+02   0.740319E-01  -0.193784E+02
  1029   0.988116E+03   0.402595E+02   0.740023E-01  -0.206121E+02
  1030   0.985833E+03   0.402210E+02   0.739734E-01  -0.218398E+02
  1031   0.983501E+03   0.401773E+02   0.739452E-01  -0.230598E+02
  1032   0.981491E+03   0.401269E+02   0.739176E-01  -0.242772E+02
  1033   0.979509E+03   0.400726E+02   0.738908E-01  -0.254868E+02
  1034   0.977778E+03   0.400143E+02   0.738647E-01  -0.266883E+02
  1035   0.976078E+03   0.399497E+02   0.738394E-01  -0.278833E+02
  1036   0.974484E+03   0.398795E+02   0.738148E-01  -0.290709E+02
  1037   0.972998E+03   0.398051E+02   0.737909E-01  -0.302502E+02
  1038   0.971696E+03   0.397265E+02   0.737678E-01  -0.314212E+02
  1039   0.970506E+03   0.396420E+02   0.737455E-01  -0.325800E+02
  1040   0.969279E+03   0.395523E+02   0.737240E-01  -0.337317E+02
  1041   0.968315E+03   0.394589E+02   0.737032E-01  -0.348711E+02
  1042   0.967393E+03   0.393594E+02   0.736833E-01  -0.360025E+02
  1043   0.966589E+03   0.392552E+02   0.736641E-01  -0.371214E+02
  1044   0.965978E+03   0.391455E+02   0.736458E-01  -0.382313E+02
  1045   0.965339E+03   0.390332E+02   0.736284E-01  -0.393322E+02
  1046   0.964897E+03   0.389145E+02   0.736117E-01  -0.404166E+02
  1047   0.964579E+03   0.387908E+02   0.735959E-01  -0.414991E+02
  1048   0.964238E+03   0.386627E+02   0.735809E-01  -0.425650E+02
  1049   0.964099E+03   0.385302E+02   0.735668E-01  -0.436140E+02
  1050   0.964015E+03   0.383925E+02   0.735535E-01  -0.446534E+02
  1051   0.964062E+03   0.382502E+02   0.735411E-01  -0.456833E+02
  1052   0.964239E+03   0.381033E+02   0.735296E-01  -0.466958E+02
  1053   0.964399E+03   0.379517E+02   0.735189E-01  -0.476980E+02
  1054   0.964690E+03   0.377962E+02   0.735090E-01  -0.486898E+02
  1055   0.965039E+03   0.376368E+02   0.735000E-01  -0.496633E+02
  1056   0.965519E+03   0.374727E+02   0.734919E-01  -0.506257E+02
  1057   0.966132E+03   0.373045E+02   0.734846E-01  -0.515693E+02
  1058   0.966952E+03   0.371331E+02   0.734782E-01  -0.525012E+02
  1059   0.967755E+03   0.369569E+02   0.734726E-01  -0.534136E+02
  1060   0.968618E+03   0.367766E+02   0.734678E-01  -0.543137E+02
  1061   0.969539E+03   0.365937E+02   0.734639E-01  -0.551937E+02
  1062   0.970594E+03   0.364067E+02   0.734607E-01  -0.560608E+02
  1063   0.971560E+03   0.362162E+02   0.734584E-01  -0.569072E+02
  1064   0.972734E+03   0.360223E+02   0.734569E-01  -0.577475E+02
  1065   0.973968E+03   0.358242E+02   0.734562E-01  -0.585665E+02
  1066   0.975189E+03   0.356233E+02   0.734562E-01  -0.593640E+02
  1067   0.976618E+03   0.354196E+02   0.734570E-01  -0.601395E+02
  1068   0.978035E+03   0.352124E+02   0.734586E-01  -0.609003E+02
  1069   0.979513E+03   0.350031E+02   0.734609E-01  -0.616534E+02
  1070   0.981126E+03   0.347894E+02   0.734640E-01  -0.623837E+02
  1071   0.982653E+03   0.345743E+02   0.734677E-01  -0.630908E+02
  1072   0.984317E+03   0.343556E+02   0.734721E-01  -0.637746E+02
  1073   0.986117E+03   0.341346E+02   0.734772E-01  -0.644419E+02
  1074   0.987831E+03   0.339113E+02   0.734830E-01  -0.650927E+02
  1075   0.989683E+03   0.336843E+02   0.734894E-01  -0.657265E+02
  1076   0.991524E+03   0.334558E+02   0.734965E-01  -0.663355E+02
  1077   0.993504E+03   0.332249E+02   0.735042E-01  -0.669345E+02
  1078   0.995398E+03   0.329924E+02   0.735124E-01  -0.674932E+02
  1079   0.997358E+03   0.327567E+02   0.735213E-01  -0.680486E+02
  1080   0.999456E+03   0.325186E+02   0.735307E-01  -0.685854E+02
  1081   0.100147E+04   0.322803E+02   0.735406E-01  -0.690959E+02
  1082   0.100355E+04   0.320395E+02   0.735511E-01  -0.695873E+02
  1083   0.100570E+04   0.317962E+02   0.735621E-01  -0.700592E+02
  1084   0.100791E+04   0.315518E+02   0.735735E-01  -0.705112E+02
  1085   0.101011E+04   0.313056E+02   0.735855E-01  -0.709357E+02
  1086   0.101238E+04   0.310583E+02   0.735979E-01  -0.713545E+02
  1087   0.101465E+04   0.308098E+02   0.736108E-01  -0.717303E+02
  1088   0.101690E+04   0.305578E+02   0.736241E-01  -0.720998E+02
  1089   0.101923E+04   0.303062E+02   0.736378E-01  -0.724405E+02
  1090   0.102155E+04   0.300533E+02   0.736519E-01  -0.727742E+02
  1091   0.102393E+04   0.297984E+02   0.736664E-01  -0.730710E+02
  1092   0.102639E+04   0.295421E+02   0.736813E-01  -0.733528E+02
  1093   0.102876E+04   0.292860E+02   0.736965E-01  -0.736118E+02
  1094   0.103106E+04   0.290278E+02   0.737121E-01  -0.738552E+02
  1095   0.103358E+04   0.287704E+02   0.737280E-01  -0.740826E+02
  1096   0.103601E+04   0.285101E+02   0.737443E-01  -0.742788E+02
  1097   0.103844E+04   0.282498E+02   0.737609E-01  -0.744509E+02
  1098   0.104095E+04   0.279895E+02   0.737777E-01  -0.746060E+02
  1099   0.104345E+04   0.277283E+02   0.737949E-01  -0.747437E+02
  1100   0.104594E+04   0.274671E+02   0.738123E-01  -0.748564E+02
  1101   0.104844E+04   0.272044E+02   0.738300E-01  -0.749489E+02
  1102   0.105108E+04   0.269415E+02   0.738480E-01  -0.750187E+02
  1103   0.105356E+04   0.266786E+02   0.738662E-01  -0.750686E+02
  1104   0.105612E+04   0.264165E+02   0.738846E-01  -0.750969E+02
  1105   0.105859E+04   0.261536E+02   0.739033E-01  -0.751056E+02
  1106   0.106113E+04   0.258901E+02   0.739222E-01  -0.750930E+02
  1107   0.106367E+04   0.256275E+02   0.739413E-01  -0.750604E+02
  1108   0.106619E+04   0.253642E+02   0.739606E-01  -0.750084E+02
  1109   0.106863E+04   0.250997E+02   0.739801E-01  -0.749359E+02
  1110   0.107113E+04   0.248384E+02   0.739998E-01  -0.748442E+02
  1111   0.107355E+04   0.245774E+02   0.740197E-01  -0.747324E+02
  1112   0.107610E+04   0.243167E+02   0.740397E-01  -0.746025E+02
  1113   0.107849E+04   0.240578E+02   0.740599E-01  -0.744521E+02
  1114   0.108086E+04   0.237986E+02   0.740802E-01  -0.742838E+02
  1115   0.108330E+04   0.235412E+02   0.741006E-01  -0.740976E+02
  1116   0.108571E+04   0.232851E+02   0.741212E-01  -0.738923E+02
  1117   0.108803E+04   0.230303E+02   0.741418E-01  -0.736693E+02
  1118   0.109034E+04   0.227775E+02   0.741626E-01  -0.734268E+02
  1119   0.109270E+04   0.225252E+02   0.741834E-01  -0.731677E+02
  1120   0.109496E+04   0.222751E+02   0.742043E-01  -0.728909E+02
  1121   0.109720E+04   0.220264E+02   0.742253E-01  -0.725955E+02
  1122   0.109942E+04   0.217791E+02   0.742463E-01  -0.722842E+02
  1123   0.110155E+04   0.215348E+02   0.742673E-01  -0.719561E+02
  1124   0.110372E+04   0.212912E+02   0.742883E-01  -0.716108E+02
  1125   0.110579E+04   0.210500E+02   0.743093E-01  -0.712483E+02
  1126   0.110783E+04   0.208111E+02   0.743302E-01  -0.708704E+02
  1127   0.110985E+04   0.205738E+02   0.743512E-01  -0.704763E+02
  1128   0.111184E+04   0.203397E+02   0.743720E-01  -0.700671E+02
  1129   0.111380E+04   0.201080E+02   0.743928E-01  -0.696411E+02
  1130   0.111558E+04   0.198781E+02   0.744135E-01  -0.692004E+02
  1131   0.111748E+04   0.196508E+02   0.744341E-01  -0.687454E+02
  1132   0.111927E+04   0.194260E+02   0.744545E-01  -0.682745E+02
  1133   0.112095E+04   0.192045E+02   0.744747E-01  -0.677895E+02
  1134   0.112268E+04   0.189850E+02   0.744948E-01  -0.672896E+02
  1135   0.112429E+04   0.187681E+02   0.745147E-01  -0.667753E+02
  1136   0.112587E+04   0.185547E+02   0.745343E-01  -0.662484E+02
  1137   0.112741E+04   0.183434E+02   0.745537E-01  -0.657059E+02
  1138   0.112891E+04   0.181363E+02   0.745728E-01  -0.651511E+02
  1139   0.113037E+04   0.179306E+02   0.745917E-01  -0.645817E+02
  1140   0.113172E+04   0.177293E+02   0.746102E-01  -0.640003E+02
  1141   0.113303E+04   0.175294E+02   0.746284E-01  -0.634052E+02
  1142   0.113429E+04   0.173339E+02   0.746462E-01  -0.627976E+02
  1143   0.113551E+04   0.171407E+02   0.746636E-01  -0.621781E+02
  1144   0.113654E+04   0.169506E+02   0.746807E-01  -0.615464E+02
  1145   0.113767E+04   0.167650E+02   0.746973E-01  -0.609023E+02
  1146   0.113868E+04   0.165818E+02   0.747134E-01  -0.602462E+02
  1147   0.113965E+04   0.164026E+02   0.747291E-01  -0.595787E+02
  1148   0.114049E+04   0.162257E+02   0.747443E-01  -0.588994E+02
  1149   0.114135E+04   0.160529E+02   0.747590E-01  -0.582097E+02
  1150   0.114209E+04   0.158834E+02   0.747732E-01  -0.575086E+02
  1151   0.114286E+04   0.157172E+02   0.747868E-01  -0.567965E+02
  1152   0.114342E+04   0.155544E+02   0.747999E-01  -0.560743E+02
  1153   0.114408E+04   0.153958E+02   0.748124E-01  -0.553426E+02
  1154   0.114460E+04   0.152408E+02   0.748242E-01  -0.546002E+02
  1155   0.114508E+04   0.150893E+02   0.748355E-01  -0.538493E+02
  1156   0.114542E+04   0.149408E+02   0.748461E-01  -0.530907E+02
  1157   0.114570E+04   0.147960E+02   0.748561E-01  -0.523230E+02
  1158   0.114599E+04   0.146558E+02   0.748654E-01  -0.515484E+02
  1159   0.114623E+04   0.145187E+02   0.748741E-01  -0.507662E+02
  1160   0.114625E+04   0.143862E+02   0.748820E-01  -0.499788E+02
  1161   0.114636E+04   0.142571E+02   0.748893E-01  -0.491840E+02
  1162   0.114633E+04   0.141320E+02   0.748959E-01  -0.483840E+02
  1163   0.114624E+04   0.140111E+02   0.749017E-01  -0.475789E+02
  1164   0.114615E+04   0.138944E+02   0.749068E-01  -0.467688E+02
  1165   0.114592E+04   0.137813E+02   0.749112E-01  -0.459537E+02
  1166   0.114555E+04   0.136725E+02   0.749148E-01  -0.451351E+02
  1167   0.114525E+04   0.135675E+02   0.749177E-01  -0.443132E+02
  1168   0.114481E+04   0.134669E+02   0.749199E-01  -0.434871E+02
  1169   0.114437E+04   0.133701E+02   0.749212E-01  -0.426600E+02
  1170   0.114386E+04   0.132773E+02   0.749219E-01  -0.418289E+02
  1171   0.114320E+04   0.131892E+02   0.749217E-01  -0.409968E+02
  1172   0.114253E+04   0.131051E+02   0.749208E-01  -0.401631E+02
