#    L    TT             EE             TE             PP             TP          
   552   0.255423E+04   0.667827E+01  -0.171315E+02   0.613157E+06   0.501830E+02
   553   0.255391E+04   0.672381E+01  -0.158179E+02   0.611325E+06   0.507533E+02
   554   0.255335E+04   0.677598E+01  -0.145073E+02   0.609500E+06   0.512879E+02
   555   0.255254E+04   0.683260E+01  -0.132006E+02   0.607683E+06   0.517879E+02
   556   0.255150E+04   0.689444E+01  -0.118981E+02   0.605873E+06   0.522546E+02
   557   0.255028E+04   0.696081E+01  -0.106017E+02   0.604070E+06   0.526893E+02
   558   0.254882E+04   0.703324E+01  -0.931099E+01   0.602275E+06   0.530930E+02
   559   0.254712E+04   0.710954E+01  -0.802688E+01   0.600487E+06   0.534671E+02
   560   0.254531E+04   0.719050E+01  -0.675100E+01   0.598707E+06   0.538128E+02
   561   0.254311E+04   0.727689E+01  -0.548352E+01   0.596933E+06   0.541313E+02
   562   0.254088E+04   0.736877E+01  -0.422532E+01   0.595167E+06   0.544239E+02
   563   0.253839E+04   0.746470E+01  -0.297508E+01   0.593408E+06   0.546917E+02
   564   0.253572E+04   0.756693E+01  -0.173816E+01   0.591656E+06   0.549360E+02
   565   0.253280E+04   0.767254E+01  -0.511003E+00   0.589911E+06   0.551580E+02
   566   0.252970E+04   0.778381E+01   0.703272E+00   0.588173E+06   0.553589E+02
   567   0.252641E+04   0.789929E+01   0.190525E+01   0.586443E+06   0.555401E+02
   568   0.252293E+04   0.802051E+01   0.309328E+01   0.584719E+06   0.557026E+02
   569   0.251920E+04   0.814677E+01   0.426945E+01   0.583003E+06   0.558477E+02
   570   0.251534E+04   0.827736E+01   0.542838E+01   0.581293E+06   0.559767E+02
   571   0.251122E+04   0.841308E+01   0.657217E+01   0.579590E+06   0.560907E+02
   572   0.250691E+04   0.855322E+01   0.770065E+01   0.577894E+06   0.561910E+02
   573   0.250248E+04   0.869783E+01   0.881143E+01   0.576206E+06   0.562789E+02
   574   0.249786E+04   0.884769E+01   0.990585E+01   0.574523E+06   0.563555E+02
   575   0.249304E+04   0.900135E+01   0.109815E+02   0.572848E+06   0.564221E+02
   576   0.248809E+04   0.916035E+01   0.120398E+02   0.571180E+06   0.564799E+02
   577   0.248287E+04   0.932399E+01   0.130789E+02   0.569518E+06   0.565301E+02
   578   0.247752E+04   0.949156E+01   0.140982E+02   0.567863E+06   0.565739E+02
   579   0.247205E+04   0.966459E+01   0.150980E+02   0.566214E+06   0.566126E+02
   580   0.246644E+04   0.984165E+01   0.160761E+02   0.564573E+06   0.566475E+02
   581   0.246048E+04   0.100228E+02   0.170345E+02   0.562938E+06   0.566796E+02
   582   0.245446E+04   0.102087E+02   0.179708E+02   0.561309E+06   0.567104E+02
   583   0.244830E+04   0.103988E+02   0.188842E+02   0.559687E+06   0.567409E+02
   584   0.244201E+04   0.105931E+02   0.197759E+02   0.558072E+06   0.567724E+02
   585   0.243558E+04   0.107917E+02   0.206443E+02   0.556463E+06   0.568061E+02
   586   0.242893E+04   0.109937E+02   0.214893E+02   0.554860E+06   0.568433E+02
   587   0.242222E+04   0.112009E+02   0.223107E+02   0.553264E+06   0.568852E+02
   588   0.241529E+04   0.114116E+02   0.231069E+02   0.551675E+06   0.569329E+02
   589   0.240822E+04   0.116267E+02   0.238791E+02   0.550092E+06   0.569879E+02
   590   0.240101E+04   0.118448E+02   0.246265E+02   0.548515E+06   0.570511E+02
   591   0.239371E+04   0.120682E+02   0.253483E+02   0.546944E+06   0.571240E+02
   592   0.238628E+04   0.122938E+02   0.260434E+02   0.545380E+06   0.572077E+02
   593   0.237869E+04   0.125248E+02   0.267140E+02   0.543822E+06   0.573034E+02
   594   0.237087E+04   0.127588E+02   0.273569E+02   0.542270E+06   0.574124E+02
   595   0.236298E+04   0.129953E+02   0.279742E+02   0.540724E+06   0.575359E+02
   596   0.235508E+04   0.132373E+02   0.285636E+02   0.539185E+06   0.576751E+02
   597   0.234702E+04   0.134803E+02   0.291263E+02   0.537651E+06   0.578312E+02
   598   0.233903E+04   0.137280E+02   0.296615E+02   0.536124E+06   0.580055E+02
   599   0.233080E+04   0.139791E+02   0.301697E+02   0.534603E+06   0.581992E+02
   600   0.232241E+04   0.142336E+02   0.306493E+02   0.533088E+06   0.584135E+02
   601   0.231394E+04   0.144915E+02   0.311008E+02   0.531578E+06   0.586494E+02
   602   0.230537E+04   0.147514E+02   0.315233E+02   0.530075E+06   0.589068E+02
   603   0.229665E+04   0.150154E+02   0.319187E+02   0.528578E+06   0.591855E+02
   604   0.228799E+04   0.152814E+02   0.322844E+02   0.527087E+06   0.594852E+02
   605   0.227916E+04   0.155502E+02   0.326208E+02   0.525601E+06   0.598054E+02
   606   0.227033E+04   0.158216E+02   0.329276E+02   0.524122E+06   0.601460E+02
   607   0.226118E+04   0.160958E+02   0.332046E+02   0.522648E+06   0.605066E+02
   608   0.225217E+04   0.163727E+02   0.334513E+02   0.521180E+06   0.608869E+02
   609   0.224315E+04   0.166510E+02   0.336676E+02   0.519718E+06   0.612866E+02
   610   0.223397E+04   0.169312E+02   0.338530E+02   0.518261E+06   0.617055E+02
   611   0.222478E+04   0.172142E+02   0.340081E+02   0.516811E+06   0.621431E+02
   612   0.221559E+04   0.175000E+02   0.341333E+02   0.515366E+06   0.625993E+02
   613   0.220623E+04   0.177848E+02   0.342259E+02   0.513927E+06   0.630736E+02
   614   0.219694E+04   0.180733E+02   0.342872E+02   0.512493E+06   0.635659E+02
   615   0.218756E+04   0.183622E+02   0.343177E+02   0.511066E+06   0.640757E+02
   616   0.217818E+04   0.186540E+02   0.343169E+02   0.509643E+06   0.646028E+02
   617   0.216886E+04   0.189472E+02   0.342847E+02   0.508227E+06   0.651469E+02
   618   0.215946E+04   0.192417E+02   0.342199E+02   0.506816E+06   0.657077E+02
   619   0.214998E+04   0.195383E+02   0.341252E+02   0.505410E+06   0.662849E+02
   620   0.214064E+04   0.198340E+02   0.339980E+02   0.504010E+06   0.668781E+02
   621   0.213114E+04   0.201319E+02   0.338389E+02   0.502616E+06   0.674871E+02
   622   0.212171E+04   0.204304E+02   0.336474E+02   0.501227E+06   0.681115E+02
   623   0.211235E+04   0.207288E+02   0.334256E+02   0.499843E+06   0.687512E+02
   624   0.210291E+04   0.210279E+02   0.331716E+02   0.498465E+06   0.694056E+02
   625   0.209347E+04   0.213276E+02   0.328850E+02   0.497092E+06   0.700747E+02
   626   0.208409E+04   0.216281E+02   0.325671E+02   0.495725E+06   0.707579E+02
   627   0.207479E+04   0.219284E+02   0.322176E+02   0.494363E+06   0.714552E+02
   628   0.206548E+04   0.222288E+02   0.318362E+02   0.493006E+06   0.721660E+02
   629   0.205624E+04   0.225291E+02   0.314232E+02   0.491655E+06   0.728902E+02
   630   0.204692E+04   0.228293E+02   0.309776E+02   0.490309E+06   0.736274E+02
   631   0.203768E+04   0.231296E+02   0.305021E+02   0.488968E+06   0.743774E+02
   632   0.202858E+04   0.234291E+02   0.299942E+02   0.487632E+06   0.751398E+02
   633   0.201940E+04   0.237293E+02   0.294558E+02   0.486302E+06   0.759143E+02
   634   0.201037E+04   0.240273E+02   0.288865E+02   0.484977E+06   0.767006E+02
   635   0.200141E+04   0.243261E+02   0.282864E+02   0.483657E+06   0.774984E+02
   636   0.199238E+04   0.246249E+02   0.276559E+02   0.482342E+06   0.783074E+02
   637   0.198349E+04   0.249208E+02   0.269940E+02   0.481032E+06   0.791274E+02
   638   0.197468E+04   0.252174E+02   0.263027E+02   0.479727E+06   0.799579E+02
   639   0.196594E+04   0.255119E+02   0.255806E+02   0.478427E+06   0.807987E+02
   640   0.195728E+04   0.258064E+02   0.248290E+02   0.477132E+06   0.816496E+02
   641   0.194869E+04   0.260996E+02   0.240476E+02   0.475843E+06   0.825101E+02
   642   0.194010E+04   0.263905E+02   0.232368E+02   0.474558E+06   0.833800E+02
   643   0.193166E+04   0.266816E+02   0.223969E+02   0.473278E+06   0.842590E+02
   644   0.192337E+04   0.269691E+02   0.215281E+02   0.472003E+06   0.851467E+02
   645   0.191509E+04   0.272559E+02   0.206305E+02   0.470733E+06   0.860430E+02
   646   0.190688E+04   0.275413E+02   0.197044E+02   0.469468E+06   0.869474E+02
   647   0.189889E+04   0.278247E+02   0.187496E+02   0.468208E+06   0.878596E+02
   648   0.189084E+04   0.281067E+02   0.177678E+02   0.466952E+06   0.887795E+02
   649   0.188301E+04   0.283859E+02   0.167579E+02   0.465701E+06   0.897066E+02
   650   0.187526E+04   0.286630E+02   0.157212E+02   0.464456E+06   0.906406E+02
   651   0.186758E+04   0.289395E+02   0.146572E+02   0.463214E+06   0.915813E+02
   652   0.185999E+04   0.292131E+02   0.135666E+02   0.461978E+06   0.925282E+02
   653   0.185263E+04   0.294831E+02   0.124508E+02   0.460746E+06   0.934811E+02
   654   0.184528E+04   0.297517E+02   0.113103E+02   0.459519E+06   0.944394E+02
   655   0.183801E+04   0.300180E+02   0.101442E+02   0.458297E+06   0.954030E+02
   656   0.183098E+04   0.302813E+02   0.895391E+01   0.457079E+06   0.963713E+02
   657   0.182404E+04   0.305416E+02   0.774074E+01   0.455866E+06   0.973440E+02
   658   0.181712E+04   0.307995E+02   0.650381E+01   0.454658E+06   0.983207E+02
   659   0.181051E+04   0.310542E+02   0.524447E+01   0.453454E+06   0.993011E+02
   660   0.180400E+04   0.313050E+02   0.396331E+01   0.452254E+06   0.100285E+03
   661   0.179759E+04   0.315526E+02   0.266168E+01   0.451060E+06   0.101271E+03
   662   0.179135E+04   0.317976E+02   0.133795E+01   0.449869E+06   0.102260E+03
   663   0.178521E+04   0.320393E+02  -0.654395E-02   0.448684E+06   0.103252E+03
   664   0.177925E+04   0.322762E+02  -0.136971E+01   0.447502E+06   0.104245E+03
   665   0.177339E+04   0.325097E+02  -0.275242E+01   0.446326E+06   0.105239E+03
   666   0.176771E+04   0.327397E+02  -0.415336E+01   0.445153E+06   0.106235E+03
   667   0.176222E+04   0.329656E+02  -0.557265E+01   0.443985E+06   0.107231E+03
   668   0.175676E+04   0.331878E+02  -0.700970E+01   0.442822E+06   0.108227E+03
   669   0.175164E+04   0.334058E+02  -0.846316E+01   0.441662E+06   0.109223E+03
   670   0.174655E+04   0.336194E+02  -0.993169E+01   0.440508E+06   0.110219E+03
   671   0.174173E+04   0.338301E+02  -0.114169E+02   0.439357E+06   0.111214E+03
   672   0.173696E+04   0.340349E+02  -0.129175E+02   0.438211E+06   0.112208E+03
   673   0.173245E+04   0.342367E+02  -0.144314E+02   0.437069E+06   0.113200E+03
   674   0.172807E+04   0.344332E+02  -0.159594E+02   0.435932E+06   0.114190E+03
   675   0.172388E+04   0.346252E+02  -0.175010E+02   0.434798E+06   0.115178E+03
   676   0.171982E+04   0.348125E+02  -0.190540E+02   0.433669E+06   0.116163E+03
   677   0.171596E+04   0.349952E+02  -0.206194E+02   0.432544E+06   0.117146E+03
   678   0.171230E+04   0.351725E+02  -0.221966E+02   0.431423E+06   0.118124E+03
   679   0.170878E+04   0.353457E+02  -0.237841E+02   0.430307E+06   0.119099E+03
   680   0.170554E+04   0.355142E+02  -0.253823E+02   0.429195E+06   0.120069E+03
   681   0.170243E+04   0.356772E+02  -0.269888E+02   0.428086E+06   0.121035E+03
   682   0.169945E+04   0.358345E+02  -0.286055E+02   0.426982E+06   0.121996E+03
   683   0.169677E+04   0.359884E+02  -0.302317E+02   0.425882E+06   0.122952E+03
   684   0.169415E+04   0.361351E+02  -0.318653E+02   0.424786E+06   0.123902E+03
   685   0.169168E+04   0.362776E+02  -0.335065E+02   0.423694E+06   0.124846E+03
   686   0.168942E+04   0.364143E+02  -0.351464E+02   0.422606E+06   0.125783E+03
   687   0.168746E+04   0.365467E+02  -0.367964E+02   0.421523E+06   0.126714E+03
   688   0.168557E+04   0.366725E+02  -0.384544E+02   0.420443E+06   0.127637E+03
   689   0.168390E+04   0.367931E+02  -0.401131E+02   0.419367E+06   0.128553E+03
   690   0.168239E+04   0.369093E+02  -0.417801E+02   0.418295E+06   0.129461E+03
   691   0.168110E+04   0.370180E+02  -0.434480E+02   0.417227E+06   0.130360E+03
   692   0.167997E+04   0.371229E+02  -0.451171E+02   0.416163E+06   0.131251E+03
   693   0.167908E+04   0.372218E+02  -0.467948E+02   0.415103E+06   0.132133E+03
   694   0.167826E+04   0.373145E+02  -0.484666E+02   0.414046E+06   0.133005E+03
   695   0.167776E+04   0.374033E+02  -0.501399E+02   0.412994E+06   0.133867E+03
   696   0.167742E+04   0.374852E+02  -0.518297E+02   0.411945E+06   0.134719E+03
   697   0.167725E+04   0.375616E+02  -0.535065E+02   0.410900E+06   0.135561E+03
   698   0.167724E+04   0.376317E+02  -0.551854E+02   0.409859E+06   0.136392E+03
   699   0.167740E+04   0.376969E+02  -0.568589E+02   0.408822E+06   0.137211E+03
   700   0.167781E+04   0.377558E+02  -0.585346E+02   0.407788E+06   0.138018E+03
   701   0.167838E+04   0.378091E+02  -0.602128E+02   0.406758E+06   0.138814E+03
   702   0.167914E+04   0.378573E+02  -0.618783E+02   0.405732E+06   0.139597E+03
   703   0.168007E+04   0.378990E+02  -0.635606E+02   0.404709E+06   0.140369E+03
   704   0.168117E+04   0.379357E+02  -0.652225E+02   0.403691E+06   0.141127E+03
   705   0.168238E+04   0.379657E+02  -0.668786E+02   0.402676E+06   0.141874E+03
   706   0.168384E+04   0.379905E+02  -0.685362E+02   0.401664E+06   0.142608E+03
   707   0.168542E+04   0.380093E+02  -0.701875E+02   0.400656E+06   0.143330E+03
   708   0.168732E+04   0.380228E+02  -0.718176E+02   0.399652E+06   0.144039E+03
   709   0.168926E+04   0.380301E+02  -0.734560E+02   0.398651E+06   0.144735E+03
   710   0.169146E+04   0.380313E+02  -0.750802E+02   0.397654E+06   0.145419E+03
   711   0.169377E+04   0.380269E+02  -0.766900E+02   0.396661E+06   0.146090E+03
   712   0.169628E+04   0.380170E+02  -0.783001E+02   0.395671E+06   0.146748E+03
   713   0.169905E+04   0.380008E+02  -0.798879E+02   0.394684E+06   0.147393E+03
   714   0.170179E+04   0.379796E+02  -0.814682E+02   0.393701E+06   0.148025E+03
   715   0.170479E+04   0.379520E+02  -0.830408E+02   0.392722E+06   0.148644E+03
   716   0.170800E+04   0.379186E+02  -0.845980E+02   0.391746E+06   0.149251E+03
   717   0.171132E+04   0.378801E+02  -0.861322E+02   0.390773E+06   0.149843E+03
   718   0.171477E+04   0.378357E+02  -0.876655E+02   0.389804E+06   0.150423E+03
   719   0.171842E+04   0.377838E+02  -0.891679E+02   0.388838E+06   0.150989E+03
   720   0.172213E+04   0.377274E+02  -0.906691E+02   0.387876E+06   0.151542E+03
   721   0.172618E+04   0.376665E+02  -0.921391E+02   0.386917E+06   0.152082E+03
   722   0.173022E+04   0.375986E+02  -0.935926E+02   0.385962E+06   0.152608E+03
   723   0.173446E+04   0.375261E+02  -0.950367E+02   0.385010E+06   0.153120E+03
   724   0.173884E+04   0.374473E+02  -0.964639E+02   0.384061E+06   0.153618E+03
   725   0.174335E+04   0.373637E+02  -0.978666E+02   0.383116E+06   0.154103E+03
   726   0.174808E+04   0.372760E+02  -0.992445E+02   0.382173E+06   0.154574E+03
   727   0.175286E+04   0.371811E+02  -0.100612E+03   0.381235E+06   0.155032E+03
   728   0.175779E+04   0.370798E+02  -0.101955E+03   0.380299E+06   0.155475E+03
   729   0.176286E+04   0.369741E+02  -0.103280E+03   0.379367E+06   0.155904E+03
   730   0.176800E+04   0.368634E+02  -0.104579E+03   0.378438E+06   0.156319E+03
   731   0.177343E+04   0.367460E+02  -0.105853E+03   0.377512E+06   0.156721E+03
   732   0.177885E+04   0.366256E+02  -0.107100E+03   0.376589E+06   0.157107E+03
   733   0.178450E+04   0.364984E+02  -0.108337E+03   0.375670E+06   0.157480E+03
   734   0.179023E+04   0.363667E+02  -0.109532E+03   0.374754E+06   0.157838E+03
   735   0.179610E+04   0.362288E+02  -0.110723E+03   0.373841E+06   0.158182E+03
   736   0.180198E+04   0.360862E+02  -0.111872E+03   0.372931E+06   0.158511E+03
   737   0.180809E+04   0.359396E+02  -0.113010E+03   0.372024E+06   0.158826E+03
   738   0.181420E+04   0.357882E+02  -0.114105E+03   0.371120E+06   0.159126E+03
   739   0.182047E+04   0.356311E+02  -0.115181E+03   0.370220E+06   0.159411E+03
   740   0.182682E+04   0.354691E+02  -0.116236E+03   0.369323E+06   0.159682E+03
   741   0.183334E+04   0.353014E+02  -0.117264E+03   0.368428E+06   0.159937E+03
   742   0.183994E+04   0.351316E+02  -0.118257E+03   0.367537E+06   0.160178E+03
   743   0.184663E+04   0.349575E+02  -0.119229E+03   0.366649E+06   0.160404E+03
   744   0.185348E+04   0.347774E+02  -0.120165E+03   0.365763E+06   0.160615E+03
   745   0.186035E+04   0.345929E+02  -0.121088E+03   0.364881E+06   0.160811E+03
   746   0.186724E+04   0.344045E+02  -0.121960E+03   0.364002E+06   0.160991E+03
   747   0.187423E+04   0.342108E+02  -0.122818E+03   0.363125E+06   0.161156E+03
   748   0.188138E+04   0.340140E+02  -0.123646E+03   0.362252E+06   0.161306E+03
   749   0.188863E+04   0.338110E+02  -0.124453E+03   0.361382E+06   0.161441E+03
   750   0.189591E+04   0.336054E+02  -0.125224E+03   0.360514E+06   0.161560E+03
   751   0.190329E+04   0.333950E+02  -0.125964E+03   0.359649E+06   0.161664E+03
   752   0.191077E+04   0.331820E+02  -0.126667E+03   0.358788E+06   0.161753E+03
   753   0.191828E+04   0.329634E+02  -0.127347E+03   0.357929E+06   0.161827E+03
   754   0.192581E+04   0.327421E+02  -0.127989E+03   0.357073E+06   0.161888E+03
   755   0.193351E+04   0.325168E+02  -0.128608E+03   0.356220E+06   0.161936E+03
   756   0.194109E+04   0.322880E+02  -0.129194E+03   0.355370E+06   0.161972E+03
   757   0.194892E+04   0.320566E+02  -0.129742E+03   0.354522E+06   0.161997E+03
   758   0.195663E+04   0.318210E+02  -0.130257E+03   0.353678E+06   0.162010E+03
   759   0.196450E+04   0.315820E+02  -0.130748E+03   0.352836E+06   0.162014E+03
   760   0.197233E+04   0.313403E+02  -0.131205E+03   0.351997E+06   0.162007E+03
   761   0.198018E+04   0.310959E+02  -0.131629E+03   0.351160E+06   0.161992E+03
   762   0.198820E+04   0.308487E+02  -0.132019E+03   0.350327E+06   0.161969E+03
   763   0.199609E+04   0.305996E+02  -0.132376E+03   0.349496E+06   0.161938E+03
   764   0.200408E+04   0.303469E+02  -0.132705E+03   0.348668E+06   0.161900E+03
   765   0.201202E+04   0.300915E+02  -0.132992E+03   0.347843E+06   0.161855E+03
   766   0.202006E+04   0.298348E+02  -0.133251E+03   0.347021E+06   0.161806E+03
   767   0.202804E+04   0.295761E+02  -0.133475E+03   0.346201E+06   0.161751E+03
   768   0.203604E+04   0.293146E+02  -0.133656E+03   0.345384E+06   0.161692E+03
   769   0.204406E+04   0.290503E+02  -0.133815E+03   0.344569E+06   0.161629E+03
   770   0.205203E+04   0.287854E+02  -0.133937E+03   0.343757E+06   0.161563E+03
   771   0.206002E+04   0.285184E+02  -0.134023E+03   0.342948E+06   0.161495E+03
   772   0.206795E+04   0.282501E+02  -0.134063E+03   0.342142E+06   0.161426E+03
   773   0.207591E+04   0.279804E+02  -0.134081E+03   0.341338E+06   0.161355E+03
   774   0.208380E+04   0.277093E+02  -0.134068E+03   0.340536E+06   0.161285E+03
   775   0.209179E+04   0.274368E+02  -0.134017E+03   0.339738E+06   0.161214E+03
   776   0.209958E+04   0.271637E+02  -0.133934E+03   0.338942E+06   0.161145E+03
   777   0.210738E+04   0.268891E+02  -0.133812E+03   0.338148E+06   0.161077E+03
   778   0.211535E+04   0.266139E+02  -0.133650E+03   0.337357E+06   0.161011E+03
   779   0.212304E+04   0.263380E+02  -0.133464E+03   0.336569E+06   0.160949E+03
   780   0.213074E+04   0.260599E+02  -0.133237E+03   0.335783E+06   0.160890E+03
   781   0.213846E+04   0.257833E+02  -0.132984E+03   0.335000E+06   0.160836E+03
   782   0.214605E+04   0.255052E+02  -0.132705E+03   0.334219E+06   0.160786E+03
   783   0.215366E+04   0.252272E+02  -0.132377E+03   0.333441E+06   0.160743E+03
   784   0.216121E+04   0.249491E+02  -0.132015E+03   0.332665E+06   0.160705E+03
   785   0.216862E+04   0.246703E+02  -0.131625E+03   0.331892E+06   0.160674E+03
   786   0.217605E+04   0.243914E+02  -0.131178E+03   0.331121E+06   0.160652E+03
   787   0.218334E+04   0.241133E+02  -0.130710E+03   0.330353E+06   0.160637E+03
   788   0.219057E+04   0.238343E+02  -0.130214E+03   0.329587E+06   0.160631E+03
   789   0.219774E+04   0.235546E+02  -0.129689E+03   0.328823E+06   0.160635E+03
   790   0.220493E+04   0.232777E+02  -0.129121E+03   0.328062E+06   0.160650E+03
   791   0.221198E+04   0.230000E+02  -0.128515E+03   0.327303E+06   0.160675E+03
   792   0.221897E+04   0.227237E+02  -0.127886E+03   0.326547E+06   0.160712E+03
   793   0.222582E+04   0.224488E+02  -0.127213E+03   0.325793E+06   0.160761E+03
   794   0.223253E+04   0.221745E+02  -0.126516E+03   0.325041E+06   0.160823E+03
   795   0.223919E+04   0.219000E+02  -0.125781E+03   0.324292E+06   0.160898E+03
   796   0.224593E+04   0.216277E+02  -0.125022E+03   0.323545E+06   0.160988E+03
   797   0.225238E+04   0.213552E+02  -0.124224E+03   0.322801E+06   0.161093E+03
   798   0.225877E+04   0.210847E+02  -0.123401E+03   0.322059E+06   0.161213E+03
   799   0.226509E+04   0.208155E+02  -0.122546E+03   0.321319E+06   0.161350E+03
   800   0.227135E+04   0.205469E+02  -0.121658E+03   0.320581E+06   0.161503E+03
   801   0.227747E+04   0.202804E+02  -0.120744E+03   0.319846E+06   0.161674E+03
   802   0.228338E+04   0.200151E+02  -0.119782E+03   0.319113E+06   0.161861E+03
   803   0.228936E+04   0.197505E+02  -0.118808E+03   0.318382E+06   0.162064E+03
   804   0.229513E+04   0.194889E+02  -0.117793E+03   0.317653E+06   0.162280E+03
   805   0.230090E+04   0.192287E+02  -0.116752E+03   0.316927E+06   0.162510E+03
   806   0.230644E+04   0.189702E+02  -0.115685E+03   0.316203E+06   0.162751E+03
   807   0.231184E+04   0.187147E+02  -0.114590E+03   0.315481E+06   0.163004E+03
   808   0.231708E+04   0.184616E+02  -0.113461E+03   0.314761E+06   0.163266E+03
   809   0.232232E+04   0.182110E+02  -0.112313E+03   0.314044E+06   0.163536E+03
   810   0.232732E+04   0.179629E+02  -0.111129E+03   0.313328E+06   0.163814E+03
   811   0.233217E+04   0.177173E+02  -0.109919E+03   0.312615E+06   0.164097E+03
   812   0.233693E+04   0.174759E+02  -0.108687E+03   0.311904E+06   0.164386E+03
   813   0.234153E+04   0.172357E+02  -0.107431E+03   0.311196E+06   0.164679E+03
   814   0.234612E+04   0.169997E+02  -0.106150E+03   0.310489E+06   0.164975E+03
   815   0.235046E+04   0.167665E+02  -0.104844E+03   0.309785E+06   0.165272E+03
   816   0.235456E+04   0.165369E+02  -0.103515E+03   0.309082E+06   0.165570E+03
   817   0.235857E+04   0.163102E+02  -0.102163E+03   0.308382E+06   0.165867E+03
   818   0.236255E+04   0.160879E+02  -0.100788E+03   0.307684E+06   0.166163E+03
   819   0.236629E+04   0.158687E+02  -0.993911E+02   0.306988E+06   0.166455E+03
   820   0.236992E+04   0.156533E+02  -0.979717E+02   0.306294E+06   0.166744E+03
   821   0.237330E+04   0.154410E+02  -0.965329E+02   0.305603E+06   0.167027E+03
   822   0.237658E+04   0.152341E+02  -0.950730E+02   0.304913E+06   0.167304E+03
   823   0.237968E+04   0.150304E+02  -0.935926E+02   0.304225E+06   0.167574E+03
   824   0.238252E+04   0.148315E+02  -0.920921E+02   0.303540E+06   0.167835E+03
   825   0.238532E+04   0.146359E+02  -0.905738E+02   0.302856E+06   0.168086E+03
   826   0.238786E+04   0.144460E+02  -0.890367E+02   0.302175E+06   0.168326E+03
   827   0.239021E+04   0.142595E+02  -0.874828E+02   0.301495E+06   0.168555E+03
   828   0.239252E+04   0.140780E+02  -0.859112E+02   0.300818E+06   0.168770E+03
   829   0.239456E+04   0.139016E+02  -0.843233E+02   0.300143E+06   0.168971E+03
   830   0.239648E+04   0.137295E+02  -0.827212E+02   0.299469E+06   0.169157E+03
   831   0.239820E+04   0.135619E+02  -0.811031E+02   0.298798E+06   0.169326E+03
   832   0.239973E+04   0.133987E+02  -0.794704E+02   0.298129E+06   0.169478E+03
   833   0.240113E+04   0.132408E+02  -0.778236E+02   0.297461E+06   0.169611E+03
   834   0.240225E+04   0.130874E+02  -0.761627E+02   0.296796E+06   0.169723E+03
   835   0.240331E+04   0.129402E+02  -0.744888E+02   0.296132E+06   0.169815E+03
   836   0.240403E+04   0.127969E+02  -0.728019E+02   0.295471E+06   0.169885E+03
   837   0.240468E+04   0.126591E+02  -0.711033E+02   0.294811E+06   0.169931E+03
   838   0.240512E+04   0.125269E+02  -0.693928E+02   0.294154E+06   0.169952E+03
   839   0.240527E+04   0.123995E+02  -0.676703E+02   0.293498E+06   0.169949E+03
   840   0.240536E+04   0.122785E+02  -0.659377E+02   0.292844E+06   0.169918E+03
   841   0.240523E+04   0.121617E+02  -0.641964E+02   0.292193E+06   0.169859E+03
   842   0.240489E+04   0.120500E+02  -0.624434E+02   0.291543E+06   0.169772E+03
   843   0.240440E+04   0.119441E+02  -0.606843E+02   0.290895E+06   0.169654E+03
   844   0.240361E+04   0.118440E+02  -0.589152E+02   0.290248E+06   0.169505E+03
   845   0.240275E+04   0.117484E+02  -0.571391E+02   0.289604E+06   0.169323E+03
   846   0.240174E+04   0.116602E+02  -0.553561E+02   0.288962E+06   0.169108E+03
   847   0.240057E+04   0.115759E+02  -0.535660E+02   0.288321E+06   0.168858E+03
   848   0.239918E+04   0.114976E+02  -0.517704E+02   0.287682E+06   0.168573E+03
   849   0.239747E+04   0.114247E+02  -0.499685E+02   0.287045E+06   0.168250E+03
   850   0.239576E+04   0.113581E+02  -0.481614E+02   0.286410E+06   0.167889E+03
   851   0.239374E+04   0.112970E+02  -0.463494E+02   0.285777E+06   0.167490E+03
   852   0.239156E+04   0.112421E+02  -0.445331E+02   0.285145E+06   0.167052E+03
   853   0.238921E+04   0.111922E+02  -0.427134E+02   0.284516E+06   0.166577E+03
   854   0.238662E+04   0.111488E+02  -0.408919E+02   0.283888E+06   0.166067E+03
   855   0.238379E+04   0.111111E+02  -0.390679E+02   0.283262E+06   0.165522E+03
   856   0.238094E+04   0.110778E+02  -0.372432E+02   0.282637E+06   0.164943E+03
   857   0.237777E+04   0.110512E+02  -0.354189E+02   0.282015E+06   0.164333E+03
   858   0.237443E+04   0.110320E+02  -0.335951E+02   0.281394E+06   0.163691E+03
   859   0.237092E+04   0.110159E+02  -0.317713E+02   0.280775E+06   0.163019E+03
   860   0.236731E+04   0.110066E+02  -0.299506E+02   0.280158E+06   0.162318E+03
   861   0.236344E+04   0.110036E+02  -0.281331E+02   0.279542E+06   0.161589E+03
   862   0.235940E+04   0.110060E+02  -0.263183E+02   0.278928E+06   0.160834E+03
   863   0.235518E+04   0.110148E+02  -0.245086E+02   0.278316E+06   0.160054E+03
   864   0.235078E+04   0.110285E+02  -0.227035E+02   0.277706E+06   0.159249E+03
   865   0.234605E+04   0.110486E+02  -0.209053E+02   0.277098E+06   0.158421E+03
   866   0.234150E+04   0.110745E+02  -0.191134E+02   0.276491E+06   0.157572E+03
   867   0.233655E+04   0.111070E+02  -0.173288E+02   0.275885E+06   0.156701E+03
   868   0.233149E+04   0.111447E+02  -0.155517E+02   0.275282E+06   0.155811E+03
   869   0.232623E+04   0.111883E+02  -0.137829E+02   0.274680E+06   0.154903E+03
   870   0.232079E+04   0.112372E+02  -0.120234E+02   0.274080E+06   0.153977E+03
