#    L    TT             EE             BB             TE          
   396   0.183132E+04   0.221951E+02   0.374916E-01   0.262001E+02
   397   0.182125E+04   0.222303E+02   0.375883E-01   0.242856E+02
   398   0.181170E+04   0.222613E+02   0.376854E-01   0.223698E+02
   399   0.180251E+04   0.222888E+02   0.377829E-01   0.204534E+02
   400   0.179369E+04   0.223129E+02   0.378807E-01   0.185372E+02
   401   0.178533E+04   0.223327E+02   0.379789E-01   0.166218E+02
   402   0.177741E+04   0.223483E+02   0.380775E-01   0.147079E+02
   403   0.176987E+04   0.223611E+02   0.381765E-01   0.127964E+02
   404   0.176270E+04   0.223697E+02   0.382760E-01   0.108889E+02
   405   0.175599E+04   0.223738E+02   0.383760E-01   0.898468E+01
   406   0.174958E+04   0.223752E+02   0.384765E-01   0.708598E+01
   407   0.174363E+04   0.223722E+02   0.385775E-01   0.519142E+01
   408   0.173806E+04   0.223655E+02   0.386790E-01   0.330556E+01
   409   0.173295E+04   0.223559E+02   0.387811E-01   0.142623E+01
   410   0.172816E+04   0.223411E+02   0.388838E-01  -0.445742E+00
   411   0.172382E+04   0.223233E+02   0.389871E-01  -0.230804E+01
   412   0.171980E+04   0.223018E+02   0.390910E-01  -0.416134E+01
   413   0.171617E+04   0.222765E+02   0.391955E-01  -0.600406E+01
   414   0.171285E+04   0.222474E+02   0.393006E-01  -0.783614E+01
   415   0.171001E+04   0.222153E+02   0.394065E-01  -0.965526E+01
   416   0.170748E+04   0.221785E+02   0.395130E-01  -0.114628E+02
   417   0.170527E+04   0.221386E+02   0.396202E-01  -0.132580E+02
   418   0.170347E+04   0.220933E+02   0.397282E-01  -0.150378E+02
   419   0.170206E+04   0.220456E+02   0.398369E-01  -0.168029E+02
   420   0.170098E+04   0.219947E+02   0.399463E-01  -0.185531E+02
   421   0.170029E+04   0.219398E+02   0.400565E-01  -0.202869E+02
   422   0.169994E+04   0.218809E+02   0.401675E-01  -0.220050E+02
   423   0.169985E+04   0.218180E+02   0.402793E-01  -0.237050E+02
   424   0.170008E+04   0.217518E+02   0.403919E-01  -0.253877E+02
   425   0.170073E+04   0.216815E+02   0.405053E-01  -0.270507E+02
   426   0.170170E+04   0.216087E+02   0.406195E-01  -0.286947E+02
   427   0.170294E+04   0.215316E+02   0.407346E-01  -0.303203E+02
   428   0.170452E+04   0.214512E+02   0.408505E-01  -0.319238E+02
   429   0.170637E+04   0.213674E+02   0.409673E-01  -0.335066E+02
   430   0.170863E+04   0.212808E+02   0.410850E-01  -0.350686E+02
   431   0.171115E+04   0.211900E+02   0.412035E-01  -0.366082E+02
   432   0.171387E+04   0.210957E+02   0.413229E-01  -0.381262E+02
   433   0.171702E+04   0.209994E+02   0.414432E-01  -0.396193E+02
   434   0.172036E+04   0.208987E+02   0.415644E-01  -0.410907E+02
   435   0.172397E+04   0.207960E+02   0.416865E-01  -0.425379E+02
   436   0.172794E+04   0.206896E+02   0.418095E-01  -0.439608E+02
   437   0.173218E+04   0.205796E+02   0.419334E-01  -0.453580E+02
   438   0.173663E+04   0.204667E+02   0.420583E-01  -0.467293E+02
   439   0.174143E+04   0.203516E+02   0.421840E-01  -0.480761E+02
   440   0.174644E+04   0.202328E+02   0.423106E-01  -0.493954E+02
   441   0.175173E+04   0.201110E+02   0.424382E-01  -0.506894E+02
   442   0.175716E+04   0.199862E+02   0.425667E-01  -0.519557E+02
   443   0.176295E+04   0.198590E+02   0.426961E-01  -0.531950E+02
   444   0.176895E+04   0.197296E+02   0.428264E-01  -0.544058E+02
   445   0.177517E+04   0.195955E+02   0.429577E-01  -0.555886E+02
   446   0.178153E+04   0.194606E+02   0.430899E-01  -0.567421E+02
   447   0.178819E+04   0.193232E+02   0.432229E-01  -0.578682E+02
   448   0.179499E+04   0.191819E+02   0.433569E-01  -0.589654E+02
   449   0.180209E+04   0.190390E+02   0.434918E-01  -0.600322E+02
   450   0.180941E+04   0.188942E+02   0.436276E-01  -0.610708E+02
   451   0.181688E+04   0.187462E+02   0.437643E-01  -0.620787E+02
   452   0.182451E+04   0.185964E+02   0.439019E-01  -0.630581E+02
   453   0.183243E+04   0.184449E+02   0.440404E-01  -0.640065E+02
   454   0.184043E+04   0.182908E+02   0.441798E-01  -0.649251E+02
   455   0.184858E+04   0.181349E+02   0.443201E-01  -0.658138E+02
   456   0.185703E+04   0.179764E+02   0.444613E-01  -0.666656E+02
   457   0.186548E+04   0.178168E+02   0.446033E-01  -0.674945E+02
   458   0.187415E+04   0.176554E+02   0.447462E-01  -0.682816E+02
   459   0.188298E+04   0.174929E+02   0.448900E-01  -0.690423E+02
   460   0.189196E+04   0.173278E+02   0.450346E-01  -0.697706E+02
   461   0.190101E+04   0.171616E+02   0.451801E-01  -0.704668E+02
   462   0.191022E+04   0.169935E+02   0.453264E-01  -0.711249E+02
   463   0.191950E+04   0.168250E+02   0.454736E-01  -0.717632E+02
   464   0.192886E+04   0.166553E+02   0.456216E-01  -0.723517E+02
   465   0.193829E+04   0.164845E+02   0.457704E-01  -0.729200E+02
   466   0.194788E+04   0.163117E+02   0.459200E-01  -0.734456E+02
   467   0.195762E+04   0.161386E+02   0.460705E-01  -0.739431E+02
   468   0.196736E+04   0.159649E+02   0.462217E-01  -0.744049E+02
   469   0.197717E+04   0.157893E+02   0.463738E-01  -0.748381E+02
   470   0.198714E+04   0.156140E+02   0.465266E-01  -0.752351E+02
   471   0.199696E+04   0.154389E+02   0.466802E-01  -0.755957E+02
   472   0.200701E+04   0.152626E+02   0.468345E-01  -0.759272E+02
   473   0.201705E+04   0.150858E+02   0.469896E-01  -0.762218E+02
   474   0.202718E+04   0.149092E+02   0.471455E-01  -0.764867E+02
   475   0.203738E+04   0.147314E+02   0.473020E-01  -0.767144E+02
   476   0.204751E+04   0.145545E+02   0.474593E-01  -0.769068E+02
   477   0.205764E+04   0.143770E+02   0.476173E-01  -0.770734E+02
   478   0.206785E+04   0.141990E+02   0.477760E-01  -0.771953E+02
   479   0.207806E+04   0.140219E+02   0.479354E-01  -0.772969E+02
   480   0.208827E+04   0.138450E+02   0.480955E-01  -0.773587E+02
   481   0.209849E+04   0.136682E+02   0.482562E-01  -0.773840E+02
   482   0.210878E+04   0.134923E+02   0.484176E-01  -0.773787E+02
   483   0.211892E+04   0.133165E+02   0.485796E-01  -0.773448E+02
   484   0.212900E+04   0.131415E+02   0.487422E-01  -0.772760E+02
   485   0.213922E+04   0.129667E+02   0.489054E-01  -0.771737E+02
   486   0.214938E+04   0.127935E+02   0.490692E-01  -0.770398E+02
   487   0.215946E+04   0.126211E+02   0.492336E-01  -0.768741E+02
   488   0.216947E+04   0.124487E+02   0.493985E-01  -0.766757E+02
   489   0.217948E+04   0.122779E+02   0.495640E-01  -0.764458E+02
   490   0.218950E+04   0.121087E+02   0.497300E-01  -0.761835E+02
   491   0.219929E+04   0.119402E+02   0.498964E-01  -0.758914E+02
   492   0.220916E+04   0.117732E+02   0.500634E-01  -0.755686E+02
   493   0.221896E+04   0.116062E+02   0.502308E-01  -0.752135E+02
   494   0.222869E+04   0.114422E+02   0.503987E-01  -0.748294E+02
   495   0.223828E+04   0.112790E+02   0.505670E-01  -0.744148E+02
   496   0.224779E+04   0.111179E+02   0.507357E-01  -0.739707E+02
   497   0.225723E+04   0.109583E+02   0.509047E-01  -0.734964E+02
   498   0.226659E+04   0.107994E+02   0.510741E-01  -0.729944E+02
   499   0.227597E+04   0.106434E+02   0.512439E-01  -0.724616E+02
   500   0.228519E+04   0.104881E+02   0.514140E-01  -0.719023E+02
   501   0.229420E+04   0.103357E+02   0.515843E-01  -0.713147E+02
   502   0.230328E+04   0.101854E+02   0.517549E-01  -0.706987E+02
   503   0.231214E+04   0.100366E+02   0.519258E-01  -0.700564E+02
   504   0.232084E+04   0.989003E+01   0.520969E-01  -0.693862E+02
   505   0.232962E+04   0.974644E+01   0.522681E-01  -0.686916E+02
   506   0.233810E+04   0.960526E+01   0.524396E-01  -0.679704E+02
   507   0.234657E+04   0.946624E+01   0.526111E-01  -0.672245E+02
   508   0.235481E+04   0.933042E+01   0.527828E-01  -0.664532E+02
   509   0.236296E+04   0.919687E+01   0.529546E-01  -0.656593E+02
   510   0.237089E+04   0.906629E+01   0.531265E-01  -0.648418E+02
   511   0.237879E+04   0.893839E+01   0.532984E-01  -0.640008E+02
   512   0.238646E+04   0.881365E+01   0.534702E-01  -0.631375E+02
   513   0.239404E+04   0.869188E+01   0.536421E-01  -0.622533E+02
   514   0.240146E+04   0.857339E+01   0.538140E-01  -0.613480E+02
   515   0.240870E+04   0.845813E+01   0.539857E-01  -0.604215E+02
   516   0.241578E+04   0.834620E+01   0.541574E-01  -0.594753E+02
   517   0.242261E+04   0.823778E+01   0.543289E-01  -0.585098E+02
   518   0.242935E+04   0.813274E+01   0.545003E-01  -0.575257E+02
   519   0.243598E+04   0.803133E+01   0.546716E-01  -0.565221E+02
   520   0.244236E+04   0.793349E+01   0.548426E-01  -0.555019E+02
   521   0.244849E+04   0.783934E+01   0.550134E-01  -0.544649E+02
   522   0.245445E+04   0.774910E+01   0.551839E-01  -0.534109E+02
   523   0.246029E+04   0.766267E+01   0.553541E-01  -0.523414E+02
   524   0.246596E+04   0.758006E+01   0.555241E-01  -0.512570E+02
   525   0.247129E+04   0.750144E+01   0.556937E-01  -0.501567E+02
   526   0.247651E+04   0.742685E+01   0.558629E-01  -0.490426E+02
   527   0.248169E+04   0.735631E+01   0.560318E-01  -0.479154E+02
   528   0.248654E+04   0.728983E+01   0.562002E-01  -0.467764E+02
   529   0.249119E+04   0.722775E+01   0.563682E-01  -0.456239E+02
   530   0.249558E+04   0.716986E+01   0.565357E-01  -0.444617E+02
   531   0.250000E+04   0.711611E+01   0.567028E-01  -0.432864E+02
   532   0.250400E+04   0.706683E+01   0.568693E-01  -0.421018E+02
   533   0.250780E+04   0.702190E+01   0.570353E-01  -0.409076E+02
   534   0.251141E+04   0.698140E+01   0.572007E-01  -0.397045E+02
   535   0.251481E+04   0.694544E+01   0.573656E-01  -0.384931E+02
   536   0.251802E+04   0.691389E+01   0.575298E-01  -0.372731E+02
   537   0.252109E+04   0.688686E+01   0.576935E-01  -0.360461E+02
   538   0.252381E+04   0.686452E+01   0.578564E-01  -0.348125E+02
   539   0.252640E+04   0.684659E+01   0.580187E-01  -0.335731E+02
   540   0.252878E+04   0.683354E+01   0.581803E-01  -0.323282E+02
   541   0.253087E+04   0.682496E+01   0.583412E-01  -0.310779E+02
   542   0.253283E+04   0.682109E+01   0.585013E-01  -0.298242E+02
   543   0.253450E+04   0.682203E+01   0.586607E-01  -0.285665E+02
   544   0.253603E+04   0.682766E+01   0.588193E-01  -0.273057E+02
   545   0.253727E+04   0.683800E+01   0.589771E-01  -0.260421E+02
   546   0.253836E+04   0.685285E+01   0.591340E-01  -0.247768E+02
   547   0.253916E+04   0.687247E+01   0.592902E-01  -0.235097E+02
   548   0.253982E+04   0.689687E+01   0.594454E-01  -0.222419E+02
   549   0.254025E+04   0.692608E+01   0.595998E-01  -0.209738E+02
   550   0.254045E+04   0.696013E+01   0.597533E-01  -0.197060E+02
   551   0.254050E+04   0.699905E+01   0.599058E-01  -0.184388E+02
   552   0.254025E+04   0.704286E+01   0.600575E-01  -0.171736E+02
   553   0.253984E+04   0.709014E+01   0.602081E-01  -0.159106E+02
   554   0.253920E+04   0.714388E+01   0.603578E-01  -0.146508E+02
   555   0.253833E+04   0.720189E+01   0.605066E-01  -0.133951E+02
   556   0.253722E+04   0.726497E+01   0.606543E-01  -0.121438E+02
   557   0.253596E+04   0.733241E+01   0.608009E-01  -0.108989E+02
   558   0.253445E+04   0.740574E+01   0.609466E-01  -0.965981E+01
   559   0.253271E+04   0.748276E+01   0.610912E-01  -0.842751E+01
   560   0.253087E+04   0.756427E+01   0.612347E-01  -0.720356E+01
   561   0.252864E+04   0.765103E+01   0.613771E-01  -0.598812E+01
   562   0.252639E+04   0.774311E+01   0.615184E-01  -0.478204E+01
   563   0.252390E+04   0.783904E+01   0.616586E-01  -0.358398E+01
   564   0.252124E+04   0.794110E+01   0.617977E-01  -0.239926E+01
   565   0.251832E+04   0.804635E+01   0.619356E-01  -0.122431E+01
   566   0.251524E+04   0.815708E+01   0.620724E-01  -0.622214E-01
   567   0.251197E+04   0.827183E+01   0.622080E-01   0.108762E+01
   568   0.250853E+04   0.839213E+01   0.623424E-01   0.222358E+01
   569   0.250483E+04   0.851727E+01   0.624756E-01   0.334779E+01
   570   0.250103E+04   0.864656E+01   0.626075E-01   0.445489E+01
   571   0.249696E+04   0.878078E+01   0.627383E-01   0.554699E+01
   572   0.249272E+04   0.891923E+01   0.628678E-01   0.662396E+01
   573   0.248836E+04   0.906195E+01   0.629960E-01   0.768345E+01
   574   0.248381E+04   0.920972E+01   0.631230E-01   0.872680E+01
   575   0.247908E+04   0.936111E+01   0.632487E-01   0.975166E+01
   576   0.247423E+04   0.951763E+01   0.633732E-01   0.107594E+02
   577   0.246911E+04   0.967859E+01   0.634963E-01   0.117484E+02
   578   0.246387E+04   0.984328E+01   0.636181E-01   0.127177E+02
   579   0.245851E+04   0.100132E+02   0.637386E-01   0.136681E+02
   580   0.245303E+04   0.101870E+02   0.638578E-01   0.145971E+02
   581   0.244720E+04   0.103646E+02   0.639756E-01   0.155068E+02
   582   0.244132E+04   0.105469E+02   0.640921E-01   0.163949E+02
   583   0.243531E+04   0.107332E+02   0.642072E-01   0.172605E+02
   584   0.242918E+04   0.109234E+02   0.643210E-01   0.181050E+02
   585   0.242291E+04   0.111176E+02   0.644334E-01   0.189267E+02
   586   0.241644E+04   0.113152E+02   0.645444E-01   0.197255E+02
   587   0.240990E+04   0.115176E+02   0.646541E-01   0.205013E+02
   588   0.240316E+04   0.117235E+02   0.647624E-01   0.212525E+02
   589   0.239628E+04   0.119335E+02   0.648693E-01   0.219804E+02
   590   0.238927E+04   0.121464E+02   0.649747E-01   0.226841E+02
   591   0.238218E+04   0.123642E+02   0.650788E-01   0.233629E+02
   592   0.237496E+04   0.125842E+02   0.651815E-01   0.240157E+02
   593   0.236759E+04   0.128092E+02   0.652828E-01   0.246448E+02
   594   0.236000E+04   0.130372E+02   0.653827E-01   0.252469E+02
   595   0.235234E+04   0.132675E+02   0.654812E-01   0.258242E+02
   596   0.234468E+04   0.135029E+02   0.655783E-01   0.263744E+02
   597   0.233687E+04   0.137392E+02   0.656740E-01   0.268988E+02
   598   0.232914E+04   0.139802E+02   0.657682E-01   0.273965E+02
   599   0.232117E+04   0.142242E+02   0.658611E-01   0.278681E+02
   600   0.231305E+04   0.144715E+02   0.659526E-01   0.283121E+02
   601   0.230485E+04   0.147220E+02   0.660426E-01   0.287289E+02
   602   0.229657E+04   0.149742E+02   0.661313E-01   0.291176E+02
   603   0.228813E+04   0.152305E+02   0.662186E-01   0.294802E+02
   604   0.227975E+04   0.154885E+02   0.663045E-01   0.298141E+02
   605   0.227123E+04   0.157491E+02   0.663890E-01   0.301197E+02
   606   0.226269E+04   0.160122E+02   0.664722E-01   0.303968E+02
   607   0.225385E+04   0.162779E+02   0.665539E-01   0.306452E+02
   608   0.224516E+04   0.165462E+02   0.666344E-01   0.308644E+02
   609   0.223645E+04   0.168155E+02   0.667134E-01   0.310542E+02
   610   0.222760E+04   0.170868E+02   0.667911E-01   0.312144E+02
   611   0.221874E+04   0.173606E+02   0.668675E-01   0.313454E+02
   612   0.220987E+04   0.176370E+02   0.669426E-01   0.314475E+02
   613   0.220085E+04   0.179124E+02   0.670163E-01   0.315184E+02
   614   0.219189E+04   0.181912E+02   0.670888E-01   0.315592E+02
   615   0.218286E+04   0.184704E+02   0.671599E-01   0.315703E+02
   616   0.217382E+04   0.187522E+02   0.672298E-01   0.315515E+02
   617   0.216486E+04   0.190353E+02   0.672984E-01   0.315025E+02
   618   0.215581E+04   0.193195E+02   0.673658E-01   0.314221E+02
   619   0.214669E+04   0.196057E+02   0.674319E-01   0.313132E+02
   620   0.213771E+04   0.198910E+02   0.674968E-01   0.311732E+02
   621   0.212858E+04   0.201782E+02   0.675605E-01   0.310025E+02
   622   0.211951E+04   0.204659E+02   0.676230E-01   0.308008E+02
   623   0.211052E+04   0.207534E+02   0.676843E-01   0.305702E+02
   624   0.210145E+04   0.210415E+02   0.677444E-01   0.303086E+02
   625   0.209238E+04   0.213301E+02   0.678034E-01   0.300160E+02
   626   0.208338E+04   0.216193E+02   0.678613E-01   0.296935E+02
   627   0.207445E+04   0.219083E+02   0.679181E-01   0.293407E+02
   628   0.206552E+04   0.221971E+02   0.679738E-01   0.289574E+02
   629   0.205666E+04   0.224859E+02   0.680284E-01   0.285440E+02
   630   0.204772E+04   0.227745E+02   0.680819E-01   0.280995E+02
   631   0.203885E+04   0.230630E+02   0.681344E-01   0.276265E+02
   632   0.203013E+04   0.233506E+02   0.681859E-01   0.271225E+02
   633   0.202134E+04   0.236390E+02   0.682364E-01   0.265895E+02
   634   0.201269E+04   0.239250E+02   0.682860E-01   0.260271E+02
   635   0.200411E+04   0.242117E+02   0.683346E-01   0.254354E+02
   636   0.199546E+04   0.244984E+02   0.683822E-01   0.248148E+02
   637   0.198695E+04   0.247820E+02   0.684289E-01   0.241644E+02
   638   0.197852E+04   0.250665E+02   0.684748E-01   0.234860E+02
   639   0.197016E+04   0.253486E+02   0.685197E-01   0.227783E+02
   640   0.196188E+04   0.256308E+02   0.685638E-01   0.220426E+02
   641   0.195366E+04   0.259116E+02   0.686071E-01   0.212787E+02
   642   0.194545E+04   0.261901E+02   0.686496E-01   0.204868E+02
   643   0.193739E+04   0.264687E+02   0.686912E-01   0.196674E+02
   644   0.192947E+04   0.267437E+02   0.687322E-01   0.188206E+02
   645   0.192155E+04   0.270180E+02   0.687723E-01   0.179465E+02
   646   0.191371E+04   0.272909E+02   0.688118E-01   0.170454E+02
   647   0.190609E+04   0.275617E+02   0.688505E-01   0.161172E+02
   648   0.189840E+04   0.278312E+02   0.688886E-01   0.151635E+02
   649   0.189093E+04   0.280978E+02   0.689260E-01   0.141833E+02
   650   0.188353E+04   0.283623E+02   0.689628E-01   0.131776E+02
   651   0.187622E+04   0.286263E+02   0.689990E-01   0.121462E+02
   652   0.186897E+04   0.288875E+02   0.690346E-01   0.110898E+02
   653   0.186196E+04   0.291450E+02   0.690696E-01   0.100095E+02
   654   0.185495E+04   0.294011E+02   0.691040E-01   0.890612E+01
   655   0.184802E+04   0.296550E+02   0.691380E-01   0.777862E+01
   656   0.184133E+04   0.299059E+02   0.691714E-01   0.662838E+01
   657   0.183472E+04   0.301538E+02   0.692044E-01   0.545673E+01
   658   0.182813E+04   0.303993E+02   0.692369E-01   0.426278E+01
   659   0.182184E+04   0.306418E+02   0.692690E-01   0.304787E+01
   660   0.181565E+04   0.308804E+02   0.693006E-01   0.181257E+01
   661   0.180955E+04   0.311159E+02   0.693319E-01   0.558233E+00
   662   0.180361E+04   0.313489E+02   0.693628E-01  -0.716795E+00
   663   0.179778E+04   0.315786E+02   0.693934E-01  -0.201118E+01
   664   0.179211E+04   0.318036E+02   0.694237E-01  -0.332285E+01
   665   0.178655E+04   0.320253E+02   0.694536E-01  -0.465270E+01
   666   0.178116E+04   0.322436E+02   0.694833E-01  -0.599941E+01
   667   0.177594E+04   0.324578E+02   0.695127E-01  -0.736313E+01
   668   0.177076E+04   0.326686E+02   0.695419E-01  -0.874328E+01
   669   0.176590E+04   0.328752E+02   0.695709E-01  -0.101385E+02
   670   0.176108E+04   0.330775E+02   0.695997E-01  -0.115476E+02
   671   0.175652E+04   0.332770E+02   0.696283E-01  -0.129720E+02
   672   0.175199E+04   0.334708E+02   0.696569E-01  -0.144106E+02
   673   0.174773E+04   0.336617E+02   0.696853E-01  -0.158612E+02
   674   0.174358E+04   0.338474E+02   0.697136E-01  -0.173247E+02
   675   0.173962E+04   0.340288E+02   0.697418E-01  -0.188006E+02
   676   0.173578E+04   0.342057E+02   0.697700E-01  -0.202868E+02
   677   0.173213E+04   0.343781E+02   0.697982E-01  -0.217841E+02
   678   0.172868E+04   0.345452E+02   0.698264E-01  -0.232922E+02
   679   0.172535E+04   0.347085E+02   0.698546E-01  -0.248095E+02
   680   0.172229E+04   0.348672E+02   0.698828E-01  -0.263363E+02
   681   0.171937E+04   0.350205E+02   0.699112E-01  -0.278705E+02
   682   0.171657E+04   0.351683E+02   0.699396E-01  -0.294137E+02
   683   0.171405E+04   0.353130E+02   0.699682E-01  -0.309655E+02
   684   0.171158E+04   0.354507E+02   0.699969E-01  -0.325237E+02
   685   0.170925E+04   0.355843E+02   0.700258E-01  -0.340884E+02
   686   0.170713E+04   0.357123E+02   0.700548E-01  -0.356511E+02
   687   0.170530E+04   0.358363E+02   0.700841E-01  -0.372229E+02
   688   0.170353E+04   0.359538E+02   0.701137E-01  -0.388018E+02
   689   0.170198E+04   0.360664E+02   0.701435E-01  -0.403806E+02
   690   0.170057E+04   0.361748E+02   0.701736E-01  -0.419668E+02
   691   0.169938E+04   0.362759E+02   0.702040E-01  -0.435532E+02
   692   0.169833E+04   0.363735E+02   0.702347E-01  -0.451400E+02
   693   0.169750E+04   0.364653E+02   0.702658E-01  -0.467348E+02
   694   0.169676E+04   0.365511E+02   0.702973E-01  -0.483229E+02
   695   0.169631E+04   0.366333E+02   0.703292E-01  -0.499118E+02
   696   0.169601E+04   0.367088E+02   0.703616E-01  -0.515167E+02
   697   0.169587E+04   0.367791E+02   0.703943E-01  -0.531080E+02
   698   0.169589E+04   0.368434E+02   0.704276E-01  -0.547007E+02
   699   0.169606E+04   0.369031E+02   0.704613E-01  -0.562875E+02
   700   0.169647E+04   0.369566E+02   0.704956E-01  -0.578762E+02
   701   0.169704E+04   0.370048E+02   0.705304E-01  -0.594667E+02
   702   0.169778E+04   0.370483E+02   0.705658E-01  -0.610442E+02
   703   0.169868E+04   0.370856E+02   0.706017E-01  -0.626381E+02
   704   0.169974E+04   0.371180E+02   0.706383E-01  -0.642113E+02
   705   0.170090E+04   0.371441E+02   0.706754E-01  -0.657783E+02
   706   0.170231E+04   0.371653E+02   0.707132E-01  -0.673465E+02
   707   0.170381E+04   0.371808E+02   0.707517E-01  -0.689082E+02
   708   0.170564E+04   0.371912E+02   0.707908E-01  -0.704485E+02
   709   0.170748E+04   0.371958E+02   0.708306E-01  -0.719969E+02
   710   0.170958E+04   0.371946E+02   0.708711E-01  -0.735310E+02
   711   0.171178E+04   0.371881E+02   0.709124E-01  -0.750506E+02
   712   0.171417E+04   0.371764E+02   0.709544E-01  -0.765704E+02
   713   0.171680E+04   0.371587E+02   0.709971E-01  -0.780680E+02
   714   0.171940E+04   0.371363E+02   0.710406E-01  -0.795580E+02
   715   0.172225E+04   0.371078E+02   0.710849E-01  -0.810403E+02
   716   0.172528E+04   0.370739E+02   0.711300E-01  -0.825074E+02
   717   0.172843E+04   0.370351E+02   0.711758E-01  -0.839516E+02
   718   0.173170E+04   0.369908E+02   0.712225E-01  -0.853951E+02
   719   0.173515E+04   0.369394E+02   0.712700E-01  -0.868080E+02
   720   0.173865E+04   0.368837E+02   0.713184E-01  -0.882198E+02
   721   0.174248E+04   0.368238E+02   0.713676E-01  -0.896008E+02
   722   0.174629E+04   0.367574E+02   0.714176E-01  -0.909655E+02
   723   0.175030E+04   0.366866E+02   0.714685E-01  -0.923213E+02
   724   0.175443E+04   0.366099E+02   0.715203E-01  -0.936606E+02
   725   0.175868E+04   0.365287E+02   0.715729E-01  -0.949757E+02
   726   0.176313E+04   0.364437E+02   0.716264E-01  -0.962666E+02
   727   0.176764E+04   0.363518E+02   0.716808E-01  -0.975480E+02
   728   0.177228E+04   0.362538E+02   0.717361E-01  -0.988048E+02
   729   0.177705E+04   0.361519E+02   0.717923E-01  -0.100044E+03
   730   0.178188E+04   0.360452E+02   0.718493E-01  -0.101259E+03
   731   0.178699E+04   0.359322E+02   0.719073E-01  -0.102448E+03
   732   0.179209E+04   0.358165E+02   0.719661E-01  -0.103613E+03
   733   0.179740E+04   0.356944E+02   0.720259E-01  -0.104767E+03
   734   0.180277E+04   0.355680E+02   0.720865E-01  -0.105880E+03
   735   0.180829E+04   0.354358E+02   0.721481E-01  -0.106990E+03
   736   0.181380E+04   0.352993E+02   0.722105E-01  -0.108060E+03
   737   0.181953E+04   0.351591E+02   0.722738E-01  -0.109118E+03
   738   0.182526E+04   0.350143E+02   0.723381E-01  -0.110136E+03
   739   0.183114E+04   0.348643E+02   0.724032E-01  -0.111134E+03
   740   0.183709E+04   0.347097E+02   0.724692E-01  -0.112113E+03
   741   0.184319E+04   0.345496E+02   0.725361E-01  -0.113066E+03
   742   0.184937E+04   0.343878E+02   0.726039E-01  -0.113985E+03
   743   0.185564E+04   0.342220E+02   0.726726E-01  -0.114884E+03
   744   0.186205E+04   0.340506E+02   0.727421E-01  -0.115749E+03
   745   0.186848E+04   0.338750E+02   0.728126E-01  -0.116601E+03
   746   0.187492E+04   0.336959E+02   0.728839E-01  -0.117404E+03
   747   0.188144E+04   0.335118E+02   0.729560E-01  -0.118194E+03
   748   0.188813E+04   0.333248E+02   0.730291E-01  -0.118956E+03
   749   0.189491E+04   0.331320E+02   0.731030E-01  -0.119698E+03
   750   0.190170E+04   0.329369E+02   0.731777E-01  -0.120404E+03
   751   0.190859E+04   0.327373E+02   0.732533E-01  -0.121082E+03
   752   0.191557E+04   0.325354E+02   0.733298E-01  -0.121724E+03
   753   0.192257E+04   0.323282E+02   0.734070E-01  -0.122345E+03
   754   0.192959E+04   0.321187E+02   0.734851E-01  -0.122929E+03
   755   0.193678E+04   0.319053E+02   0.735641E-01  -0.123491E+03
   756   0.194384E+04   0.316888E+02   0.736439E-01  -0.124023E+03
   757   0.195113E+04   0.314699E+02   0.737244E-01  -0.124517E+03
   758   0.195830E+04   0.312472E+02   0.738058E-01  -0.124981E+03
   759   0.196564E+04   0.310212E+02   0.738880E-01  -0.125421E+03
   760   0.197291E+04   0.307929E+02   0.739710E-01  -0.125830E+03
   761   0.198021E+04   0.305621E+02   0.740548E-01  -0.126208E+03
   762   0.198767E+04   0.303288E+02   0.741393E-01  -0.126553E+03
   763   0.199500E+04   0.300938E+02   0.742246E-01  -0.126866E+03
   764   0.200242E+04   0.298555E+02   0.743107E-01  -0.127155E+03
   765   0.200979E+04   0.296148E+02   0.743976E-01  -0.127402E+03
   766   0.201724E+04   0.293730E+02   0.744852E-01  -0.127624E+03
   767   0.202464E+04   0.291294E+02   0.745735E-01  -0.127812E+03
   768   0.203205E+04   0.288832E+02   0.746625E-01  -0.127959E+03
   769   0.203948E+04   0.286344E+02   0.747523E-01  -0.128086E+03
   770   0.204686E+04   0.283853E+02   0.748428E-01  -0.128179E+03
   771   0.205425E+04   0.281343E+02   0.749340E-01  -0.128237E+03
   772   0.206158E+04   0.278822E+02   0.750259E-01  -0.128251E+03
   773   0.206893E+04   0.276289E+02   0.751184E-01  -0.128245E+03
   774   0.207622E+04   0.273744E+02   0.752116E-01  -0.128210E+03
   775   0.208360E+04   0.271187E+02   0.753055E-01  -0.128139E+03
   776   0.209077E+04   0.268626E+02   0.754000E-01  -0.128039E+03
   777   0.209796E+04   0.266052E+02   0.754951E-01  -0.127901E+03
   778   0.210531E+04   0.263473E+02   0.755908E-01  -0.127726E+03
   779   0.211238E+04   0.260888E+02   0.756871E-01  -0.127528E+03
   780   0.211946E+04   0.258284E+02   0.757840E-01  -0.127292E+03
   781   0.212656E+04   0.255696E+02   0.758814E-01  -0.127032E+03
   782   0.213353E+04   0.253095E+02   0.759794E-01  -0.126747E+03
   783   0.214051E+04   0.250495E+02   0.760779E-01  -0.126417E+03
   784   0.214744E+04   0.247896E+02   0.761769E-01  -0.126054E+03
   785   0.215423E+04   0.245291E+02   0.762764E-01  -0.125666E+03
   786   0.216103E+04   0.242687E+02   0.763763E-01  -0.125223E+03
