#    L    TT             EE             TE             PP             TP          
  1102   0.104528E+04   0.273221E+02  -0.812809E+02   0.176895E+06  -0.113040E+02
  1103   0.104831E+04   0.270304E+02  -0.813405E+02   0.176541E+06  -0.114949E+02
  1104   0.105141E+04   0.267393E+02  -0.813761E+02   0.176187E+06  -0.116808E+02
  1105   0.105443E+04   0.264474E+02  -0.813897E+02   0.175834E+06  -0.118615E+02
  1106   0.105751E+04   0.261547E+02  -0.813794E+02   0.175482E+06  -0.120373E+02
  1107   0.106059E+04   0.258629E+02  -0.813467E+02   0.175130E+06  -0.122081E+02
  1108   0.106365E+04   0.255705E+02  -0.812920E+02   0.174780E+06  -0.123739E+02
  1109   0.106663E+04   0.252767E+02  -0.812144E+02   0.174430E+06  -0.125348E+02
  1110   0.106968E+04   0.249861E+02  -0.811152E+02   0.174082E+06  -0.126909E+02
  1111   0.107263E+04   0.246957E+02  -0.809933E+02   0.173734E+06  -0.128421E+02
  1112   0.107572E+04   0.244057E+02  -0.808509E+02   0.173387E+06  -0.129886E+02
  1113   0.107865E+04   0.241175E+02  -0.806855E+02   0.173041E+06  -0.131303E+02
  1114   0.108156E+04   0.238290E+02  -0.804998E+02   0.172695E+06  -0.132673E+02
  1115   0.108452E+04   0.235424E+02  -0.802936E+02   0.172351E+06  -0.133996E+02
  1116   0.108747E+04   0.232571E+02  -0.800660E+02   0.172007E+06  -0.135273E+02
  1117   0.109032E+04   0.229731E+02  -0.798183E+02   0.171664E+06  -0.136504E+02
  1118   0.109315E+04   0.226911E+02  -0.795487E+02   0.171322E+06  -0.137689E+02
  1119   0.109603E+04   0.224099E+02  -0.792600E+02   0.170981E+06  -0.138830E+02
  1120   0.109881E+04   0.221308E+02  -0.789513E+02   0.170641E+06  -0.139925E+02
  1121   0.110157E+04   0.218532E+02  -0.786216E+02   0.170301E+06  -0.140976E+02
  1122   0.110431E+04   0.215772E+02  -0.782736E+02   0.169962E+06  -0.141983E+02
  1123   0.110694E+04   0.213043E+02  -0.779064E+02   0.169625E+06  -0.142947E+02
  1124   0.110961E+04   0.210322E+02  -0.775199E+02   0.169287E+06  -0.143867E+02
  1125   0.111218E+04   0.207626E+02  -0.771137E+02   0.168951E+06  -0.144745E+02
  1126   0.111473E+04   0.204955E+02  -0.766899E+02   0.168616E+06  -0.145580E+02
  1127   0.111724E+04   0.202302E+02  -0.762476E+02   0.168281E+06  -0.146373E+02
  1128   0.111971E+04   0.199683E+02  -0.757879E+02   0.167947E+06  -0.147124E+02
  1129   0.112215E+04   0.197090E+02  -0.753093E+02   0.167614E+06  -0.147835E+02
  1130   0.112441E+04   0.194516E+02  -0.748138E+02   0.167282E+06  -0.148504E+02
  1131   0.112678E+04   0.191970E+02  -0.743018E+02   0.166950E+06  -0.149132E+02
  1132   0.112904E+04   0.189451E+02  -0.737716E+02   0.166620E+06  -0.149721E+02
  1133   0.113118E+04   0.186969E+02  -0.732254E+02   0.166290E+06  -0.150270E+02
  1134   0.113336E+04   0.184508E+02  -0.726621E+02   0.165961E+06  -0.150779E+02
  1135   0.113543E+04   0.182076E+02  -0.720822E+02   0.165633E+06  -0.151250E+02
  1136   0.113745E+04   0.179682E+02  -0.714879E+02   0.165305E+06  -0.151682E+02
  1137   0.113942E+04   0.177311E+02  -0.708758E+02   0.164978E+06  -0.152076E+02
  1138   0.114136E+04   0.174986E+02  -0.702495E+02   0.164653E+06  -0.152432E+02
  1139   0.114324E+04   0.172677E+02  -0.696066E+02   0.164327E+06  -0.152751E+02
  1140   0.114501E+04   0.170415E+02  -0.689498E+02   0.164003E+06  -0.153032E+02
  1141   0.114672E+04   0.168170E+02  -0.682775E+02   0.163679E+06  -0.153277E+02
  1142   0.114839E+04   0.165973E+02  -0.675908E+02   0.163357E+06  -0.153486E+02
  1143   0.115000E+04   0.163802E+02  -0.668903E+02   0.163035E+06  -0.153659E+02
  1144   0.115142E+04   0.161666E+02  -0.661759E+02   0.162713E+06  -0.153796E+02
  1145   0.115293E+04   0.159578E+02  -0.654473E+02   0.162393E+06  -0.153899E+02
  1146   0.115431E+04   0.157518E+02  -0.647050E+02   0.162073E+06  -0.153967E+02
  1147   0.115564E+04   0.155500E+02  -0.639495E+02   0.161754E+06  -0.154000E+02
  1148   0.115684E+04   0.153512E+02  -0.631808E+02   0.161436E+06  -0.154000E+02
  1149   0.115805E+04   0.151566E+02  -0.623999E+02   0.161119E+06  -0.153965E+02
  1150   0.115913E+04   0.149658E+02  -0.616060E+02   0.160802E+06  -0.153898E+02
  1151   0.116022E+04   0.147788E+02  -0.607997E+02   0.160486E+06  -0.153798E+02
  1152   0.116111E+04   0.145955E+02  -0.599817E+02   0.160171E+06  -0.153666E+02
  1153   0.116208E+04   0.144169E+02  -0.591529E+02   0.159856E+06  -0.153501E+02
  1154   0.116291E+04   0.142422E+02  -0.583119E+02   0.159543E+06  -0.153305E+02
  1155   0.116367E+04   0.140716E+02  -0.574610E+02   0.159230E+06  -0.153077E+02
  1156   0.116430E+04   0.139044E+02  -0.566011E+02   0.158918E+06  -0.152818E+02
  1157   0.116486E+04   0.137414E+02  -0.557308E+02   0.158606E+06  -0.152527E+02
  1158   0.116542E+04   0.135833E+02  -0.548524E+02   0.158296E+06  -0.152206E+02
  1159   0.116592E+04   0.134289E+02  -0.539652E+02   0.157986E+06  -0.151854E+02
  1160   0.116619E+04   0.132797E+02  -0.530716E+02   0.157676E+06  -0.151472E+02
  1161   0.116654E+04   0.131342E+02  -0.521695E+02   0.157368E+06  -0.151060E+02
  1162   0.116674E+04   0.129933E+02  -0.512612E+02   0.157060E+06  -0.150619E+02
  1163   0.116686E+04   0.128570E+02  -0.503467E+02   0.156753E+06  -0.150148E+02
  1164   0.116699E+04   0.127254E+02  -0.494263E+02   0.156447E+06  -0.149648E+02
  1165   0.116696E+04   0.125979E+02  -0.484999E+02   0.156141E+06  -0.149119E+02
  1166   0.116678E+04   0.124753E+02  -0.475692E+02   0.155836E+06  -0.148562E+02
  1167   0.116666E+04   0.123569E+02  -0.466342E+02   0.155532E+06  -0.147977E+02
  1168   0.116639E+04   0.122436E+02  -0.456944E+02   0.155229E+06  -0.147363E+02
  1169   0.116611E+04   0.121346E+02  -0.447527E+02   0.154926E+06  -0.146722E+02
  1170   0.116575E+04   0.120300E+02  -0.438064E+02   0.154624E+06  -0.146054E+02
  1171   0.116522E+04   0.119307E+02  -0.428584E+02   0.154323E+06  -0.145358E+02
  1172   0.116469E+04   0.118359E+02  -0.419082E+02   0.154022E+06  -0.144636E+02
  1173   0.116407E+04   0.117459E+02  -0.409558E+02   0.153723E+06  -0.143887E+02
  1174   0.116335E+04   0.116598E+02  -0.400025E+02   0.153424E+06  -0.143112E+02
  1175   0.116255E+04   0.115786E+02  -0.390482E+02   0.153125E+06  -0.142311E+02
  1176   0.116158E+04   0.115022E+02  -0.380939E+02   0.152827E+06  -0.141484E+02
  1177   0.116066E+04   0.114316E+02  -0.371391E+02   0.152531E+06  -0.140632E+02
  1178   0.115958E+04   0.113645E+02  -0.361846E+02   0.152234E+06  -0.139754E+02
  1179   0.115855E+04   0.113041E+02  -0.352309E+02   0.151939E+06  -0.138852E+02
  1180   0.115735E+04   0.112481E+02  -0.342781E+02   0.151644E+06  -0.137926E+02
  1181   0.115612E+04   0.111958E+02  -0.333268E+02   0.151350E+06  -0.136975E+02
  1182   0.115473E+04   0.111489E+02  -0.323774E+02   0.151056E+06  -0.136000E+02
  1183   0.115330E+04   0.111067E+02  -0.314301E+02   0.150763E+06  -0.135001E+02
  1184   0.115177E+04   0.110686E+02  -0.304853E+02   0.150471E+06  -0.133979E+02
  1185   0.115022E+04   0.110367E+02  -0.295433E+02   0.150180E+06  -0.132934E+02
  1186   0.114855E+04   0.110090E+02  -0.286046E+02   0.149889E+06  -0.131866E+02
  1187   0.114686E+04   0.109863E+02  -0.276694E+02   0.149599E+06  -0.130775E+02
  1188   0.114506E+04   0.109679E+02  -0.267382E+02   0.149310E+06  -0.129662E+02
  1189   0.114315E+04   0.109546E+02  -0.258110E+02   0.149021E+06  -0.128527E+02
  1190   0.114121E+04   0.109458E+02  -0.248884E+02   0.148733E+06  -0.127370E+02
  1191   0.113915E+04   0.109423E+02  -0.239704E+02   0.148445E+06  -0.126192E+02
  1192   0.113706E+04   0.109435E+02  -0.230575E+02   0.148159E+06  -0.124993E+02
  1193   0.113485E+04   0.109493E+02  -0.221498E+02   0.147873E+06  -0.123773E+02
  1194   0.113261E+04   0.109599E+02  -0.212475E+02   0.147587E+06  -0.122532E+02
  1195   0.113032E+04   0.109753E+02  -0.203510E+02   0.147303E+06  -0.121271E+02
  1196   0.112784E+04   0.109964E+02  -0.194609E+02   0.147019E+06  -0.119990E+02
  1197   0.112539E+04   0.110210E+02  -0.185769E+02   0.146735E+06  -0.118689E+02
  1198   0.112282E+04   0.110507E+02  -0.177006E+02   0.146453E+06  -0.117369E+02
  1199   0.112020E+04   0.110848E+02  -0.168297E+02   0.146171E+06  -0.116029E+02
  1200   0.111746E+04   0.111242E+02  -0.159661E+02   0.145889E+06  -0.114671E+02
  1201   0.111475E+04   0.111673E+02  -0.151105E+02   0.145609E+06  -0.113293E+02
  1202   0.111183E+04   0.112166E+02  -0.142617E+02   0.145329E+06  -0.111898E+02
  1203   0.110894E+04   0.112697E+02  -0.134216E+02   0.145049E+06  -0.110484E+02
  1204   0.110593E+04   0.113274E+02  -0.125896E+02   0.144771E+06  -0.109052E+02
  1205   0.110287E+04   0.113884E+02  -0.117668E+02   0.144493E+06  -0.107601E+02
  1206   0.109976E+04   0.114547E+02  -0.109528E+02   0.144215E+06  -0.106132E+02
  1207   0.109667E+04   0.115251E+02  -0.101494E+02   0.143938E+06  -0.104646E+02
  1208   0.109345E+04   0.116003E+02  -0.935455E+01   0.143662E+06  -0.103141E+02
  1209   0.109011E+04   0.116788E+02  -0.857013E+01   0.143387E+06  -0.101618E+02
  1210   0.108679E+04   0.117614E+02  -0.779715E+01   0.143112E+06  -0.100078E+02
  1211   0.108335E+04   0.118488E+02  -0.703518E+01   0.142838E+06  -0.985205E+01
  1212   0.107993E+04   0.119396E+02  -0.628376E+01   0.142564E+06  -0.969452E+01
  1213   0.107638E+04   0.120339E+02  -0.554319E+01   0.142291E+06  -0.953525E+01
  1214   0.107286E+04   0.121331E+02  -0.481527E+01   0.142019E+06  -0.937424E+01
  1215   0.106928E+04   0.122350E+02  -0.409953E+01   0.141747E+06  -0.921151E+01
  1216   0.106565E+04   0.123413E+02  -0.339629E+01   0.141476E+06  -0.904707E+01
  1217   0.106182E+04   0.124510E+02  -0.270509E+01   0.141206E+06  -0.888093E+01
  1218   0.105809E+04   0.125651E+02  -0.202772E+01   0.140936E+06  -0.871309E+01
  1219   0.105422E+04   0.126813E+02  -0.136226E+01   0.140667E+06  -0.854358E+01
  1220   0.105038E+04   0.128012E+02  -0.711214E+00   0.140398E+06  -0.837239E+01
  1221   0.104649E+04   0.129240E+02  -0.734125E-01   0.140130E+06  -0.819953E+01
  1222   0.104254E+04   0.130512E+02   0.549367E+00   0.139863E+06  -0.802503E+01
  1223   0.103854E+04   0.131815E+02   0.115980E+01   0.139596E+06  -0.784888E+01
  1224   0.103448E+04   0.133132E+02   0.175387E+01   0.139330E+06  -0.767110E+01
  1225   0.103044E+04   0.134495E+02   0.233350E+01   0.139064E+06  -0.749169E+01
  1226   0.102635E+04   0.135881E+02   0.289915E+01   0.138800E+06  -0.731068E+01
  1227   0.102228E+04   0.137299E+02   0.344903E+01   0.138535E+06  -0.712806E+01
  1228   0.101808E+04   0.138747E+02   0.398433E+01   0.138272E+06  -0.694385E+01
  1229   0.101390E+04   0.140220E+02   0.450326E+01   0.138009E+06  -0.675805E+01
  1230   0.100951E+04   0.141717E+02   0.500776E+01   0.137746E+06  -0.657069E+01
  1231   0.100522E+04   0.143247E+02   0.549603E+01   0.137484E+06  -0.638176E+01
  1232   0.100087E+04   0.144794E+02   0.596928E+01   0.137223E+06  -0.619128E+01
  1233   0.996611E+03   0.146382E+02   0.642496E+01   0.136963E+06  -0.599925E+01
  1234   0.992223E+03   0.147981E+02   0.686576E+01   0.136703E+06  -0.580569E+01
  1235   0.988077E+03   0.149612E+02   0.728989E+01   0.136443E+06  -0.561061E+01
  1236   0.983725E+03   0.151256E+02   0.769780E+01   0.136184E+06  -0.541402E+01
  1237   0.979317E+03   0.152926E+02   0.808844E+01   0.135926E+06  -0.521592E+01
  1238   0.974926E+03   0.154623E+02   0.846225E+01   0.135668E+06  -0.501633E+01
  1239   0.970477E+03   0.156332E+02   0.881895E+01   0.135411E+06  -0.481526E+01
  1240   0.965971E+03   0.158069E+02   0.915972E+01   0.135155E+06  -0.461271E+01
  1241   0.961556E+03   0.159818E+02   0.948278E+01   0.134899E+06  -0.440870E+01
  1242   0.957008E+03   0.161604E+02   0.979004E+01   0.134644E+06  -0.420324E+01
  1243   0.952477E+03   0.163388E+02   0.100780E+02   0.134389E+06  -0.399634E+01
  1244   0.947962E+03   0.165208E+02   0.103502E+02   0.134135E+06  -0.378800E+01
  1245   0.943463E+03   0.167042E+02   0.106047E+02   0.133881E+06  -0.357824E+01
  1246   0.938904E+03   0.168883E+02   0.108429E+02   0.133628E+06  -0.336707E+01
  1247   0.934287E+03   0.170746E+02   0.110629E+02   0.133376E+06  -0.315449E+01
  1248   0.929685E+03   0.172625E+02   0.112651E+02   0.133124E+06  -0.294052E+01
  1249   0.925098E+03   0.174533E+02   0.114501E+02   0.132873E+06  -0.272516E+01
  1250   0.920526E+03   0.176443E+02   0.116175E+02   0.132622E+06  -0.250844E+01
  1251   0.915894E+03   0.178360E+02   0.117671E+02   0.132372E+06  -0.229035E+01
  1252   0.911352E+03   0.180308E+02   0.118989E+02   0.132122E+06  -0.207097E+01
  1253   0.906678E+03   0.182257E+02   0.120133E+02   0.131873E+06  -0.185033E+01
  1254   0.902021E+03   0.184212E+02   0.121104E+02   0.131625E+06  -0.162850E+01
  1255   0.897382E+03   0.186189E+02   0.121899E+02   0.131377E+06  -0.140553E+01
  1256   0.892836E+03   0.188166E+02   0.122522E+02   0.131130E+06  -0.118148E+01
  1257   0.888236E+03   0.190155E+02   0.122974E+02   0.130883E+06  -0.956409E+00
  1258   0.883583E+03   0.192143E+02   0.123254E+02   0.130637E+06  -0.730372E+00
  1259   0.878951E+03   0.194144E+02   0.123364E+02   0.130391E+06  -0.503426E+00
  1260   0.874343E+03   0.196142E+02   0.123306E+02   0.130146E+06  -0.275628E+00
  1261   0.869757E+03   0.198152E+02   0.123080E+02   0.129901E+06  -0.470332E-01
  1262   0.865196E+03   0.200165E+02   0.122689E+02   0.129657E+06   0.182301E+00
  1263   0.860661E+03   0.202175E+02   0.122130E+02   0.129414E+06   0.412317E+00
  1264   0.856077E+03   0.204188E+02   0.121404E+02   0.129171E+06   0.642959E+00
  1265   0.851595E+03   0.206197E+02   0.120516E+02   0.128929E+06   0.874169E+00
  1266   0.847067E+03   0.208207E+02   0.119466E+02   0.128687E+06   0.110589E+01
  1267   0.842567E+03   0.210205E+02   0.118253E+02   0.128446E+06   0.133807E+01
  1268   0.838105E+03   0.212219E+02   0.116879E+02   0.128205E+06   0.157065E+01
  1269   0.833681E+03   0.214205E+02   0.115350E+02   0.127965E+06   0.180357E+01
  1270   0.829259E+03   0.216191E+02   0.113655E+02   0.127725E+06   0.203677E+01
  1271   0.824878E+03   0.218177E+02   0.111807E+02   0.127486E+06   0.227020E+01
  1272   0.820507E+03   0.220156E+02   0.109805E+02   0.127247E+06   0.250381E+01
  1273   0.816149E+03   0.222120E+02   0.107647E+02   0.127009E+06   0.273753E+01
  1274   0.811833E+03   0.224068E+02   0.105338E+02   0.126772E+06   0.297131E+01
  1275   0.807546E+03   0.226014E+02   0.102884E+02   0.126535E+06   0.320509E+01
  1276   0.803281E+03   0.227951E+02   0.100274E+02   0.126298E+06   0.343881E+01
  1277   0.799054E+03   0.229879E+02   0.975227E+01   0.126062E+06   0.367242E+01
  1278   0.794859E+03   0.231789E+02   0.946193E+01   0.125827E+06   0.390587E+01
  1279   0.790703E+03   0.233681E+02   0.915768E+01   0.125592E+06   0.413909E+01
  1280   0.786589E+03   0.235570E+02   0.883785E+01   0.125358E+06   0.437202E+01
  1281   0.782508E+03   0.237440E+02   0.850518E+01   0.125124E+06   0.460462E+01
  1282   0.778470E+03   0.239291E+02   0.815799E+01   0.124891E+06   0.483682E+01
  1283   0.774468E+03   0.241130E+02   0.779681E+01   0.124658E+06   0.506857E+01
  1284   0.770511E+03   0.242949E+02   0.742144E+01   0.124426E+06   0.529981E+01
  1285   0.766583E+03   0.244756E+02   0.703314E+01   0.124194E+06   0.553049E+01
  1286   0.762702E+03   0.246534E+02   0.663097E+01   0.123963E+06   0.576054E+01
  1287   0.758868E+03   0.248298E+02   0.621621E+01   0.123732E+06   0.598991E+01
  1288   0.755082E+03   0.250041E+02   0.578716E+01   0.123502E+06   0.621855E+01
  1289   0.751337E+03   0.251769E+02   0.534658E+01   0.123272E+06   0.644639E+01
  1290   0.747635E+03   0.253468E+02   0.489205E+01   0.123043E+06   0.667339E+01
  1291   0.743983E+03   0.255151E+02   0.442483E+01   0.122814E+06   0.689947E+01
  1292   0.740375E+03   0.256796E+02   0.394471E+01   0.122586E+06   0.712460E+01
  1293   0.736813E+03   0.258440E+02   0.345150E+01   0.122358E+06   0.734870E+01
  1294   0.733311E+03   0.260052E+02   0.294869E+01   0.122131E+06   0.757173E+01
  1295   0.729848E+03   0.261640E+02   0.243162E+01   0.121904E+06   0.779363E+01
  1296   0.726434E+03   0.263210E+02   0.190455E+01   0.121678E+06   0.801433E+01
  1297   0.723075E+03   0.264756E+02   0.136428E+01   0.121452E+06   0.823379E+01
  1298   0.719766E+03   0.266275E+02   0.812834E+00   0.121227E+06   0.845195E+01
  1299   0.716500E+03   0.267769E+02   0.249272E+00   0.121002E+06   0.866874E+01
  1300   0.713300E+03   0.269228E+02  -0.325135E+00   0.120778E+06   0.888412E+01
  1301   0.710152E+03   0.270676E+02  -0.910549E+00   0.120555E+06   0.909804E+01
  1302   0.707051E+03   0.272089E+02  -0.150621E+01   0.120331E+06   0.931050E+01
  1303   0.704004E+03   0.273473E+02  -0.211356E+01   0.120109E+06   0.952152E+01
  1304   0.701012E+03   0.274836E+02  -0.273029E+01   0.119886E+06   0.973112E+01
  1305   0.698077E+03   0.276161E+02  -0.335784E+01   0.119664E+06   0.993932E+01
  1306   0.695184E+03   0.277471E+02  -0.399317E+01   0.119443E+06   0.101461E+02
  1307   0.692365E+03   0.278743E+02  -0.463697E+01   0.119222E+06   0.103516E+02
  1308   0.689598E+03   0.279983E+02  -0.529141E+01   0.119002E+06   0.105557E+02
  1309   0.686878E+03   0.281182E+02  -0.595198E+01   0.118782E+06   0.107584E+02
  1310   0.684226E+03   0.282364E+02  -0.662157E+01   0.118563E+06   0.109598E+02
  1311   0.681623E+03   0.283512E+02  -0.729792E+01   0.118344E+06   0.111600E+02
  1312   0.679106E+03   0.284632E+02  -0.798095E+01   0.118125E+06   0.113588E+02
  1313   0.676624E+03   0.285710E+02  -0.867135E+01   0.117907E+06   0.115564E+02
  1314   0.674209E+03   0.286759E+02  -0.936684E+01   0.117690E+06   0.117528E+02
  1315   0.671846E+03   0.287779E+02  -0.100688E+02   0.117473E+06   0.119479E+02
  1316   0.669551E+03   0.288755E+02  -0.107758E+02   0.117256E+06   0.121418E+02
  1317   0.667318E+03   0.289714E+02  -0.114884E+02   0.117040E+06   0.123345E+02
  1318   0.665134E+03   0.290620E+02  -0.122051E+02   0.116825E+06   0.125260E+02
  1319   0.663013E+03   0.291494E+02  -0.129274E+02   0.116610E+06   0.127163E+02
  1320   0.660951E+03   0.292335E+02  -0.136529E+02   0.116395E+06   0.129056E+02
  1321   0.658947E+03   0.293150E+02  -0.143830E+02   0.116181E+06   0.130936E+02
  1322   0.657010E+03   0.293908E+02  -0.151156E+02   0.115967E+06   0.132806E+02
  1323   0.655134E+03   0.294640E+02  -0.158512E+02   0.115754E+06   0.134665E+02
  1324   0.653320E+03   0.295335E+02  -0.165905E+02   0.115541E+06   0.136513E+02
  1325   0.651562E+03   0.295995E+02  -0.173313E+02   0.115328E+06   0.138351E+02
  1326   0.649876E+03   0.296617E+02  -0.180751E+02   0.115116E+06   0.140178E+02
  1327   0.648232E+03   0.297209E+02  -0.188208E+02   0.114905E+06   0.141995E+02
  1328   0.646670E+03   0.297763E+02  -0.195664E+02   0.114694E+06   0.143802E+02
  1329   0.645160E+03   0.298271E+02  -0.203147E+02   0.114483E+06   0.145599E+02
  1330   0.643711E+03   0.298739E+02  -0.210635E+02   0.114273E+06   0.147386E+02
  1331   0.642332E+03   0.299173E+02  -0.218126E+02   0.114064E+06   0.149164E+02
  1332   0.641001E+03   0.299567E+02  -0.225627E+02   0.113854E+06   0.150932E+02
  1333   0.639741E+03   0.299919E+02  -0.233116E+02   0.113646E+06   0.152691E+02
  1334   0.638539E+03   0.300243E+02  -0.240614E+02   0.113437E+06   0.154442E+02
  1335   0.637397E+03   0.300516E+02  -0.248106E+02   0.113229E+06   0.156183E+02
  1336   0.636322E+03   0.300761E+02  -0.255577E+02   0.113022E+06   0.157916E+02
  1337   0.635307E+03   0.300953E+02  -0.263047E+02   0.112815E+06   0.159640E+02
  1338   0.634348E+03   0.301115E+02  -0.270503E+02   0.112608E+06   0.161356E+02
  1339   0.633459E+03   0.301231E+02  -0.277949E+02   0.112402E+06   0.163064E+02
  1340   0.632627E+03   0.301315E+02  -0.285387E+02   0.112197E+06   0.164763E+02
  1341   0.631853E+03   0.301366E+02  -0.292792E+02   0.111991E+06   0.166455E+02
  1342   0.631138E+03   0.301369E+02  -0.300180E+02   0.111787E+06   0.168140E+02
  1343   0.630490E+03   0.301331E+02  -0.307542E+02   0.111582E+06   0.169817E+02
  1344   0.629904E+03   0.301251E+02  -0.314878E+02   0.111378E+06   0.171486E+02
  1345   0.629365E+03   0.301143E+02  -0.322180E+02   0.111175E+06   0.173149E+02
  1346   0.628896E+03   0.300984E+02  -0.329469E+02   0.110972E+06   0.174804E+02
  1347   0.628492E+03   0.300788E+02  -0.336714E+02   0.110769E+06   0.176453E+02
  1348   0.628139E+03   0.300555E+02  -0.343924E+02   0.110567E+06   0.178096E+02
  1349   0.627859E+03   0.300268E+02  -0.351097E+02   0.110365E+06   0.179731E+02
  1350   0.627625E+03   0.299958E+02  -0.358233E+02   0.110164E+06   0.181361E+02
  1351   0.627459E+03   0.299601E+02  -0.365330E+02   0.109963E+06   0.182985E+02
  1352   0.627340E+03   0.299204E+02  -0.372380E+02   0.109762E+06   0.184602E+02
  1353   0.627290E+03   0.298781E+02  -0.379386E+02   0.109562E+06   0.186212E+02
  1354   0.627287E+03   0.298311E+02  -0.386348E+02   0.109362E+06   0.187814E+02
  1355   0.627353E+03   0.297799E+02  -0.393254E+02   0.109163E+06   0.189409E+02
  1356   0.627475E+03   0.297261E+02  -0.400117E+02   0.108964E+06   0.190996E+02
  1357   0.627645E+03   0.296674E+02  -0.406905E+02   0.108766E+06   0.192575E+02
  1358   0.627856E+03   0.296053E+02  -0.413616E+02   0.108568E+06   0.194144E+02
  1359   0.628123E+03   0.295397E+02  -0.420284E+02   0.108370E+06   0.195704E+02
  1360   0.628423E+03   0.294720E+02  -0.426869E+02   0.108173E+06   0.197254E+02
  1361   0.628795E+03   0.293986E+02  -0.433391E+02   0.107976E+06   0.198794E+02
  1362   0.629194E+03   0.293223E+02  -0.439826E+02   0.107780E+06   0.200323E+02
  1363   0.629650E+03   0.292423E+02  -0.446208E+02   0.107584E+06   0.201841E+02
  1364   0.630126E+03   0.291595E+02  -0.452490E+02   0.107388E+06   0.203347E+02
  1365   0.630734E+03   0.290730E+02  -0.458684E+02   0.107193E+06   0.204841E+02
  1366   0.631311E+03   0.289827E+02  -0.464811E+02   0.106998E+06   0.206324E+02
  1367   0.631930E+03   0.288887E+02  -0.470846E+02   0.106804E+06   0.207793E+02
  1368   0.632668E+03   0.287931E+02  -0.476785E+02   0.106610E+06   0.209249E+02
  1369   0.633375E+03   0.286929E+02  -0.482627E+02   0.106417E+06   0.210692E+02
  1370   0.634127E+03   0.285904E+02  -0.488384E+02   0.106223E+06   0.212120E+02
  1371   0.634922E+03   0.284847E+02  -0.494038E+02   0.106031E+06   0.213534E+02
  1372   0.635762E+03   0.283758E+02  -0.499595E+02   0.105838E+06   0.214933E+02
  1373   0.636648E+03   0.282644E+02  -0.505052E+02   0.105646E+06   0.216317E+02
  1374   0.637578E+03   0.281498E+02  -0.510399E+02   0.105455E+06   0.217685E+02
  1375   0.638553E+03   0.280319E+02  -0.515648E+02   0.105264E+06   0.219037E+02
  1376   0.639575E+03   0.279114E+02  -0.520783E+02   0.105073E+06   0.220372E+02
  1377   0.640642E+03   0.277890E+02  -0.525815E+02   0.104883E+06   0.221691E+02
  1378   0.641756E+03   0.276617E+02  -0.530734E+02   0.104693E+06   0.222991E+02
  1379   0.642842E+03   0.275340E+02  -0.535539E+02   0.104503E+06   0.224275E+02
  1380   0.643974E+03   0.274013E+02  -0.540234E+02   0.104314E+06   0.225539E+02
  1381   0.645154E+03   0.272674E+02  -0.544802E+02   0.104125E+06   0.226786E+02
  1382   0.646232E+03   0.271306E+02  -0.549247E+02   0.103937E+06   0.228013E+02
  1383   0.647507E+03   0.269911E+02  -0.553582E+02   0.103749E+06   0.229220E+02
  1384   0.648681E+03   0.268494E+02  -0.557790E+02   0.103561E+06   0.230408E+02
  1385   0.649903E+03   0.267048E+02  -0.561876E+02   0.103374E+06   0.231575E+02
  1386   0.651173E+03   0.265581E+02  -0.565837E+02   0.103187E+06   0.232722E+02
  1387   0.652418E+03   0.264091E+02  -0.569671E+02   0.103000E+06   0.233847E+02
  1388   0.653860E+03   0.262571E+02  -0.573382E+02   0.102814E+06   0.234951E+02
  1389   0.655203E+03   0.261029E+02  -0.576953E+02   0.102629E+06   0.236033E+02
  1390   0.656521E+03   0.259471E+02  -0.580412E+02   0.102443E+06   0.237092E+02
  1391   0.657963E+03   0.257889E+02  -0.583734E+02   0.102258E+06   0.238128E+02
  1392   0.659381E+03   0.256283E+02  -0.586923E+02   0.102074E+06   0.239141E+02
  1393   0.660850E+03   0.254660E+02  -0.589978E+02   0.101889E+06   0.240131E+02
  1394   0.662294E+03   0.253013E+02  -0.592910E+02   0.101706E+06   0.241096E+02
  1395   0.663790E+03   0.251341E+02  -0.595695E+02   0.101522E+06   0.242037E+02
  1396   0.665336E+03   0.249658E+02  -0.598360E+02   0.101339E+06   0.242952E+02
  1397   0.666860E+03   0.247950E+02  -0.600880E+02   0.101156E+06   0.243843E+02
  1398   0.668361E+03   0.246216E+02  -0.603261E+02   0.100974E+06   0.244707E+02
  1399   0.669914E+03   0.244478E+02  -0.605507E+02   0.100792E+06   0.245545E+02
  1400   0.671519E+03   0.242713E+02  -0.607615E+02   0.100610E+06   0.246357E+02
  1401   0.673102E+03   0.240921E+02  -0.609583E+02   0.100429E+06   0.247141E+02
  1402   0.674738E+03   0.239125E+02  -0.611418E+02   0.100248E+06   0.247899E+02
  1403   0.676349E+03   0.237310E+02  -0.613108E+02   0.100068E+06   0.248631E+02
  1404   0.677938E+03   0.235483E+02  -0.614660E+02   0.998875E+05   0.249336E+02
  1405   0.679650E+03   0.233631E+02  -0.616072E+02   0.997077E+05   0.250015E+02
  1406   0.681263E+03   0.231776E+02  -0.617355E+02   0.995282E+05   0.250669E+02
  1407   0.682850E+03   0.229903E+02  -0.618495E+02   0.993491E+05   0.251298E+02
  1408   0.684634E+03   0.228012E+02  -0.619495E+02   0.991704E+05   0.251902E+02
  1409   0.686242E+03   0.226119E+02  -0.620354E+02   0.989921E+05   0.252481E+02
