#    L    TT             EE             BB             TE          
   396   0.183032E+04   0.222060E+02   0.355657E-01   0.262263E+02
   397   0.182024E+04   0.222412E+02   0.356584E-01   0.243099E+02
   398   0.181067E+04   0.222723E+02   0.357515E-01   0.223921E+02
   399   0.180148E+04   0.223000E+02   0.358449E-01   0.204738E+02
   400   0.179265E+04   0.223241E+02   0.359386E-01   0.185556E+02
   401   0.178428E+04   0.223440E+02   0.360328E-01   0.166381E+02
   402   0.177635E+04   0.223597E+02   0.361274E-01   0.147222E+02
   403   0.176880E+04   0.223726E+02   0.362224E-01   0.128087E+02
   404   0.176163E+04   0.223812E+02   0.363178E-01   0.108991E+02
   405   0.175491E+04   0.223855E+02   0.364137E-01   0.899275E+01
   406   0.174850E+04   0.223869E+02   0.365101E-01   0.709194E+01
   407   0.174254E+04   0.223839E+02   0.366071E-01   0.519525E+01
   408   0.173697E+04   0.223773E+02   0.367045E-01   0.330724E+01
   409   0.173185E+04   0.223677E+02   0.368025E-01   0.142575E+01
   410   0.172705E+04   0.223530E+02   0.369011E-01  -0.448394E+00
   411   0.172271E+04   0.223352E+02   0.370002E-01  -0.231288E+01
   412   0.171869E+04   0.223138E+02   0.370999E-01  -0.416838E+01
   413   0.171505E+04   0.222885E+02   0.372003E-01  -0.601332E+01
   414   0.171173E+04   0.222594E+02   0.373013E-01  -0.784762E+01
   415   0.170888E+04   0.222273E+02   0.374029E-01  -0.966897E+01
   416   0.170636E+04   0.221905E+02   0.375052E-01  -0.114788E+02
   417   0.170415E+04   0.221506E+02   0.376082E-01  -0.132762E+02
   418   0.170234E+04   0.221054E+02   0.377119E-01  -0.150583E+02
   419   0.170093E+04   0.220577E+02   0.378163E-01  -0.168256E+02
   420   0.169985E+04   0.220067E+02   0.379214E-01  -0.185780E+02
   421   0.169917E+04   0.219518E+02   0.380273E-01  -0.203141E+02
   422   0.169882E+04   0.218929E+02   0.381339E-01  -0.220344E+02
   423   0.169872E+04   0.218300E+02   0.382413E-01  -0.237367E+02
   424   0.169896E+04   0.217637E+02   0.383494E-01  -0.254217E+02
   425   0.169961E+04   0.216934E+02   0.384584E-01  -0.270869E+02
   426   0.170059E+04   0.216205E+02   0.385681E-01  -0.287332E+02
   427   0.170183E+04   0.215434E+02   0.386786E-01  -0.303611E+02
   428   0.170342E+04   0.214629E+02   0.387900E-01  -0.319669E+02
   429   0.170527E+04   0.213790E+02   0.389022E-01  -0.335519E+02
   430   0.170753E+04   0.212924E+02   0.390152E-01  -0.351161E+02
   431   0.171006E+04   0.212015E+02   0.391290E-01  -0.366580E+02
   432   0.171279E+04   0.211071E+02   0.392437E-01  -0.381781E+02
   433   0.171594E+04   0.210107E+02   0.393592E-01  -0.396735E+02
   434   0.171929E+04   0.209100E+02   0.394756E-01  -0.411470E+02
   435   0.172291E+04   0.208071E+02   0.395929E-01  -0.425964E+02
   436   0.172688E+04   0.207006E+02   0.397110E-01  -0.440215E+02
   437   0.173113E+04   0.205905E+02   0.398300E-01  -0.454208E+02
   438   0.173559E+04   0.204775E+02   0.399499E-01  -0.467942E+02
   439   0.174040E+04   0.203623E+02   0.400706E-01  -0.481432E+02
   440   0.174542E+04   0.202433E+02   0.401922E-01  -0.494646E+02
   441   0.175072E+04   0.201214E+02   0.403147E-01  -0.507606E+02
   442   0.175616E+04   0.199964E+02   0.404380E-01  -0.520290E+02
   443   0.176196E+04   0.198691E+02   0.405622E-01  -0.532703E+02
   444   0.176798E+04   0.197395E+02   0.406874E-01  -0.544831E+02
   445   0.177421E+04   0.196052E+02   0.408133E-01  -0.556679E+02
   446   0.178059E+04   0.194701E+02   0.409402E-01  -0.568233E+02
   447   0.178726E+04   0.193326E+02   0.410679E-01  -0.579513E+02
   448   0.179407E+04   0.191911E+02   0.411965E-01  -0.590505E+02
   449   0.180118E+04   0.190479E+02   0.413259E-01  -0.601192E+02
   450   0.180852E+04   0.189030E+02   0.414562E-01  -0.611595E+02
   451   0.181600E+04   0.187548E+02   0.415874E-01  -0.621693E+02
   452   0.182364E+04   0.186048E+02   0.417194E-01  -0.631504E+02
   453   0.183158E+04   0.184530E+02   0.418523E-01  -0.641005E+02
   454   0.183960E+04   0.182987E+02   0.419860E-01  -0.650209E+02
   455   0.184776E+04   0.181425E+02   0.421206E-01  -0.659112E+02
   456   0.185623E+04   0.179838E+02   0.422560E-01  -0.667646E+02
   457   0.186470E+04   0.178240E+02   0.423923E-01  -0.675951E+02
   458   0.187339E+04   0.176623E+02   0.425293E-01  -0.683837E+02
   459   0.188223E+04   0.174996E+02   0.426672E-01  -0.691460E+02
   460   0.189123E+04   0.173342E+02   0.428059E-01  -0.698756E+02
   461   0.190030E+04   0.171677E+02   0.429454E-01  -0.705733E+02
   462   0.190953E+04   0.169993E+02   0.430857E-01  -0.712328E+02
   463   0.191883E+04   0.168305E+02   0.432268E-01  -0.718724E+02
   464   0.192820E+04   0.166606E+02   0.433687E-01  -0.724622E+02
   465   0.193766E+04   0.164894E+02   0.435113E-01  -0.730317E+02
   466   0.194726E+04   0.163164E+02   0.436548E-01  -0.735585E+02
   467   0.195702E+04   0.161429E+02   0.437990E-01  -0.740571E+02
   468   0.196678E+04   0.159689E+02   0.439439E-01  -0.745200E+02
   469   0.197661E+04   0.157930E+02   0.440896E-01  -0.749542E+02
   470   0.198660E+04   0.156174E+02   0.442361E-01  -0.753522E+02
   471   0.199644E+04   0.154420E+02   0.443832E-01  -0.757138E+02
   472   0.200651E+04   0.152653E+02   0.445311E-01  -0.760461E+02
   473   0.201658E+04   0.150882E+02   0.446797E-01  -0.763415E+02
   474   0.202672E+04   0.149113E+02   0.448290E-01  -0.766072E+02
   475   0.203694E+04   0.147330E+02   0.449790E-01  -0.768356E+02
   476   0.204709E+04   0.145558E+02   0.451296E-01  -0.770287E+02
   477   0.205725E+04   0.143780E+02   0.452810E-01  -0.771959E+02
   478   0.206748E+04   0.141996E+02   0.454329E-01  -0.773184E+02
   479   0.207771E+04   0.140221E+02   0.455856E-01  -0.774205E+02
   480   0.208794E+04   0.138448E+02   0.457388E-01  -0.774826E+02
   481   0.209818E+04   0.136676E+02   0.458927E-01  -0.775084E+02
   482   0.210850E+04   0.134914E+02   0.460471E-01  -0.775034E+02
   483   0.211866E+04   0.133152E+02   0.462022E-01  -0.774697E+02
   484   0.212876E+04   0.131399E+02   0.463578E-01  -0.774011E+02
   485   0.213901E+04   0.129647E+02   0.465140E-01  -0.772989E+02
   486   0.214918E+04   0.127910E+02   0.466707E-01  -0.771650E+02
   487   0.215929E+04   0.126182E+02   0.468280E-01  -0.769994E+02
   488   0.216932E+04   0.124455E+02   0.469857E-01  -0.768009E+02
   489   0.217936E+04   0.122743E+02   0.471440E-01  -0.765709E+02
   490   0.218939E+04   0.121046E+02   0.473027E-01  -0.763083E+02
   491   0.219921E+04   0.119357E+02   0.474619E-01  -0.760160E+02
   492   0.220911E+04   0.117683E+02   0.476216E-01  -0.756929E+02
   493   0.221893E+04   0.116010E+02   0.477816E-01  -0.753374E+02
   494   0.222868E+04   0.114366E+02   0.479421E-01  -0.749529E+02
   495   0.223829E+04   0.112729E+02   0.481029E-01  -0.745377E+02
   496   0.224782E+04   0.111114E+02   0.482641E-01  -0.740931E+02
   497   0.225728E+04   0.109514E+02   0.484257E-01  -0.736181E+02
   498   0.226668E+04   0.107921E+02   0.485875E-01  -0.731155E+02
   499   0.227607E+04   0.106357E+02   0.487497E-01  -0.725819E+02
   500   0.228532E+04   0.104799E+02   0.489121E-01  -0.720218E+02
   501   0.229435E+04   0.103271E+02   0.490748E-01  -0.714333E+02
   502   0.230345E+04   0.101764E+02   0.492377E-01  -0.708163E+02
   503   0.231233E+04   0.100272E+02   0.494009E-01  -0.701730E+02
   504   0.232106E+04   0.988021E+01   0.495642E-01  -0.695016E+02
   505   0.232986E+04   0.973620E+01   0.497277E-01  -0.688059E+02
   506   0.233836E+04   0.959461E+01   0.498913E-01  -0.680834E+02
   507   0.234686E+04   0.945517E+01   0.500550E-01  -0.673363E+02
   508   0.235512E+04   0.931894E+01   0.502188E-01  -0.665636E+02
   509   0.236330E+04   0.918498E+01   0.503827E-01  -0.657683E+02
   510   0.237124E+04   0.905399E+01   0.505466E-01  -0.649494E+02
   511   0.237917E+04   0.892569E+01   0.507106E-01  -0.641068E+02
   512   0.238686E+04   0.880055E+01   0.508745E-01  -0.632419E+02
   513   0.239446E+04   0.867837E+01   0.510384E-01  -0.623560E+02
   514   0.240190E+04   0.855948E+01   0.512022E-01  -0.614490E+02
   515   0.240916E+04   0.844382E+01   0.513660E-01  -0.605207E+02
   516   0.241626E+04   0.833150E+01   0.515296E-01  -0.595726E+02
   517   0.242311E+04   0.822269E+01   0.516931E-01  -0.586052E+02
   518   0.242987E+04   0.811726E+01   0.518564E-01  -0.576191E+02
   519   0.243652E+04   0.801546E+01   0.520195E-01  -0.566135E+02
   520   0.244292E+04   0.791725E+01   0.521825E-01  -0.555912E+02
   521   0.244908E+04   0.782271E+01   0.523451E-01  -0.545520E+02
   522   0.245505E+04   0.773211E+01   0.525076E-01  -0.534959E+02
   523   0.246091E+04   0.764531E+01   0.526697E-01  -0.524241E+02
   524   0.246659E+04   0.756233E+01   0.528315E-01  -0.513373E+02
   525   0.247194E+04   0.748336E+01   0.529930E-01  -0.502346E+02
   526   0.247718E+04   0.740842E+01   0.531541E-01  -0.491182E+02
   527   0.248238E+04   0.733753E+01   0.533148E-01  -0.479885E+02
   528   0.248724E+04   0.727071E+01   0.534751E-01  -0.468469E+02
   529   0.249192E+04   0.720829E+01   0.536350E-01  -0.456919E+02
   530   0.249632E+04   0.715008E+01   0.537944E-01  -0.445270E+02
   531   0.250075E+04   0.709601E+01   0.539533E-01  -0.433490E+02
   532   0.250477E+04   0.704641E+01   0.541117E-01  -0.421616E+02
   533   0.250859E+04   0.700116E+01   0.542696E-01  -0.409647E+02
   534   0.251221E+04   0.696036E+01   0.544269E-01  -0.397587E+02
   535   0.251563E+04   0.692411E+01   0.545837E-01  -0.385444E+02
   536   0.251884E+04   0.689228E+01   0.547399E-01  -0.373216E+02
   537   0.252193E+04   0.686497E+01   0.548954E-01  -0.360916E+02
   538   0.252466E+04   0.684235E+01   0.550503E-01  -0.348550E+02
   539   0.252726E+04   0.682416E+01   0.552046E-01  -0.336125E+02
   540   0.252965E+04   0.681086E+01   0.553581E-01  -0.323646E+02
   541   0.253176E+04   0.680203E+01   0.555110E-01  -0.311111E+02
   542   0.253373E+04   0.679792E+01   0.556631E-01  -0.298543E+02
   543   0.253541E+04   0.679864E+01   0.558145E-01  -0.285934E+02
   544   0.253695E+04   0.680404E+01   0.559651E-01  -0.273293E+02
   545   0.253820E+04   0.681417E+01   0.561149E-01  -0.260625E+02
   546   0.253930E+04   0.682883E+01   0.562640E-01  -0.247939E+02
   547   0.254011E+04   0.684825E+01   0.564122E-01  -0.235235E+02
   548   0.254077E+04   0.687247E+01   0.565596E-01  -0.222523E+02
   549   0.254120E+04   0.690151E+01   0.567061E-01  -0.209809E+02
   550   0.254141E+04   0.693540E+01   0.568517E-01  -0.197096E+02
   551   0.254147E+04   0.697416E+01   0.569965E-01  -0.184391E+02
   552   0.254122E+04   0.701784E+01   0.571403E-01  -0.171704E+02
   553   0.254082E+04   0.706498E+01   0.572832E-01  -0.159039E+02
   554   0.254019E+04   0.711860E+01   0.574252E-01  -0.146406E+02
   555   0.253932E+04   0.717651E+01   0.575662E-01  -0.133814E+02
   556   0.253822E+04   0.723950E+01   0.577062E-01  -0.121266E+02
   557   0.253695E+04   0.730685E+01   0.578453E-01  -0.108781E+02
   558   0.253545E+04   0.738011E+01   0.579833E-01  -0.963553E+01
   559   0.253371E+04   0.745707E+01   0.581203E-01  -0.839966E+01
   560   0.253187E+04   0.753852E+01   0.582562E-01  -0.717216E+01
   561   0.252964E+04   0.762525E+01   0.583911E-01  -0.595314E+01
   562   0.252740E+04   0.771730E+01   0.585250E-01  -0.474349E+01
   563   0.252490E+04   0.781322E+01   0.586577E-01  -0.354185E+01
   564   0.252224E+04   0.791527E+01   0.587894E-01  -0.235355E+01
   565   0.251932E+04   0.802054E+01   0.589199E-01  -0.117502E+01
   566   0.251623E+04   0.813129E+01   0.590493E-01  -0.934668E-02
   567   0.251297E+04   0.824608E+01   0.591776E-01   0.114407E+01
   568   0.250952E+04   0.836643E+01   0.593047E-01   0.228361E+01
   569   0.250582E+04   0.849163E+01   0.594306E-01   0.341137E+01
   570   0.250201E+04   0.862100E+01   0.595554E-01   0.452203E+01
   571   0.249794E+04   0.875531E+01   0.596790E-01   0.561768E+01
   572   0.249369E+04   0.889386E+01   0.598014E-01   0.669819E+01
   573   0.248933E+04   0.903669E+01   0.599226E-01   0.776119E+01
   574   0.248478E+04   0.918460E+01   0.600425E-01   0.880805E+01
   575   0.248004E+04   0.933612E+01   0.601613E-01   0.983640E+01
   576   0.247518E+04   0.949280E+01   0.602788E-01   0.108476E+02
   577   0.247005E+04   0.965392E+01   0.603950E-01   0.118400E+02
   578   0.246481E+04   0.981880E+01   0.605100E-01   0.128128E+02
   579   0.245944E+04   0.998895E+01   0.606237E-01   0.137666E+02
   580   0.245395E+04   0.101629E+02   0.607361E-01   0.146989E+02
   581   0.244811E+04   0.103408E+02   0.608473E-01   0.156120E+02
   582   0.244222E+04   0.105233E+02   0.609571E-01   0.165034E+02
   583   0.243620E+04   0.107098E+02   0.610657E-01   0.173723E+02
   584   0.243006E+04   0.109003E+02   0.611729E-01   0.182200E+02
   585   0.242378E+04   0.110948E+02   0.612789E-01   0.190449E+02
   586   0.241729E+04   0.112927E+02   0.613835E-01   0.198469E+02
   587   0.241075E+04   0.114954E+02   0.614868E-01   0.206258E+02
   588   0.240399E+04   0.117016E+02   0.615888E-01   0.213801E+02
   589   0.239710E+04   0.119120E+02   0.616894E-01   0.221110E+02
   590   0.239007E+04   0.121251E+02   0.617887E-01   0.228178E+02
   591   0.238297E+04   0.123433E+02   0.618867E-01   0.234995E+02
   592   0.237573E+04   0.125637E+02   0.619833E-01   0.241552E+02
   593   0.236834E+04   0.127891E+02   0.620786E-01   0.247871E+02
   594   0.236074E+04   0.130175E+02   0.621725E-01   0.253921E+02
   595   0.235307E+04   0.132481E+02   0.622651E-01   0.259722E+02
   596   0.234539E+04   0.134840E+02   0.623564E-01   0.265251E+02
   597   0.233756E+04   0.137208E+02   0.624463E-01   0.270521E+02
   598   0.232981E+04   0.139622E+02   0.625349E-01   0.275523E+02
   599   0.232182E+04   0.142067E+02   0.626222E-01   0.280265E+02
   600   0.231368E+04   0.144544E+02   0.627081E-01   0.284729E+02
   601   0.230546E+04   0.147054E+02   0.627926E-01   0.288921E+02
   602   0.229716E+04   0.149581E+02   0.628759E-01   0.292832E+02
   603   0.228870E+04   0.152149E+02   0.629578E-01   0.296480E+02
   604   0.228031E+04   0.154735E+02   0.630384E-01   0.299841E+02
   605   0.227176E+04   0.157346E+02   0.631177E-01   0.302919E+02
   606   0.226320E+04   0.159983E+02   0.631957E-01   0.305710E+02
   607   0.225434E+04   0.162645E+02   0.632723E-01   0.308214E+02
   608   0.224562E+04   0.165334E+02   0.633477E-01   0.310425E+02
   609   0.223690E+04   0.168033E+02   0.634218E-01   0.312342E+02
   610   0.222802E+04   0.170751E+02   0.634946E-01   0.313961E+02
   611   0.221914E+04   0.173496E+02   0.635662E-01   0.315287E+02
   612   0.221024E+04   0.176266E+02   0.636365E-01   0.316325E+02
   613   0.220120E+04   0.179026E+02   0.637055E-01   0.317049E+02
   614   0.219222E+04   0.181820E+02   0.637733E-01   0.317471E+02
   615   0.218317E+04   0.184619E+02   0.638399E-01   0.317596E+02
   616   0.217411E+04   0.187444E+02   0.639052E-01   0.317420E+02
   617   0.216511E+04   0.190281E+02   0.639694E-01   0.316942E+02
   618   0.215604E+04   0.193131E+02   0.640324E-01   0.316150E+02
   619   0.214689E+04   0.196000E+02   0.640941E-01   0.315071E+02
   620   0.213789E+04   0.198859E+02   0.641548E-01   0.313679E+02
   621   0.212873E+04   0.201738E+02   0.642143E-01   0.311981E+02
   622   0.211964E+04   0.204623E+02   0.642726E-01   0.309972E+02
   623   0.211063E+04   0.207505E+02   0.643299E-01   0.307671E+02
   624   0.210153E+04   0.210393E+02   0.643860E-01   0.305061E+02
   625   0.209243E+04   0.213286E+02   0.644410E-01   0.302140E+02
   626   0.208341E+04   0.216186E+02   0.644950E-01   0.298918E+02
   627   0.207445E+04   0.219083E+02   0.645480E-01   0.295393E+02
   628   0.206549E+04   0.221980E+02   0.645999E-01   0.291561E+02
   629   0.205660E+04   0.224875E+02   0.646508E-01   0.287428E+02
   630   0.204764E+04   0.227768E+02   0.647006E-01   0.282983E+02
   631   0.203875E+04   0.230661E+02   0.647496E-01   0.278252E+02
   632   0.203000E+04   0.233546E+02   0.647975E-01   0.273210E+02
   633   0.202118E+04   0.236437E+02   0.648445E-01   0.267877E+02
   634   0.201250E+04   0.239305E+02   0.648906E-01   0.262249E+02
   635   0.200390E+04   0.242180E+02   0.649358E-01   0.256327E+02
   636   0.199522E+04   0.245055E+02   0.649801E-01   0.250114E+02
   637   0.198669E+04   0.247900E+02   0.650235E-01   0.243603E+02
   638   0.197823E+04   0.250752E+02   0.650662E-01   0.236810E+02
   639   0.196985E+04   0.253582E+02   0.651079E-01   0.229724E+02
   640   0.196153E+04   0.256412E+02   0.651489E-01   0.222357E+02
   641   0.195330E+04   0.259228E+02   0.651891E-01   0.214707E+02
   642   0.194506E+04   0.262022E+02   0.652286E-01   0.206776E+02
   643   0.193697E+04   0.264816E+02   0.652673E-01   0.198568E+02
   644   0.192902E+04   0.267574E+02   0.653053E-01   0.190086E+02
   645   0.192108E+04   0.270325E+02   0.653425E-01   0.181330E+02
   646   0.191321E+04   0.273063E+02   0.653792E-01   0.172303E+02
   647   0.190557E+04   0.275779E+02   0.654151E-01   0.163003E+02
   648   0.189785E+04   0.278482E+02   0.654505E-01   0.153448E+02
   649   0.189036E+04   0.281157E+02   0.654852E-01   0.143626E+02
   650   0.188294E+04   0.283811E+02   0.655193E-01   0.133549E+02
   651   0.187560E+04   0.286459E+02   0.655529E-01   0.123214E+02
   652   0.186833E+04   0.289078E+02   0.655859E-01   0.112627E+02
   653   0.186129E+04   0.291662E+02   0.656184E-01   0.101801E+02
   654   0.185426E+04   0.294231E+02   0.656504E-01   0.907421E+01
   655   0.184731E+04   0.296778E+02   0.656819E-01   0.794416E+01
   656   0.184059E+04   0.299296E+02   0.657130E-01   0.679127E+01
   657   0.183396E+04   0.301783E+02   0.657436E-01   0.561688E+01
   658   0.182734E+04   0.304247E+02   0.657738E-01   0.442009E+01
   659   0.182104E+04   0.306680E+02   0.658037E-01   0.320224E+01
   660   0.181482E+04   0.309074E+02   0.658331E-01   0.196391E+01
   661   0.180870E+04   0.311437E+02   0.658622E-01   0.706434E+00
   662   0.180275E+04   0.313775E+02   0.658910E-01  -0.571819E+00
   663   0.179689E+04   0.316080E+02   0.659194E-01  -0.186952E+01
   664   0.179120E+04   0.318338E+02   0.659476E-01  -0.318460E+01
   665   0.178562E+04   0.320562E+02   0.659755E-01  -0.451796E+01
   666   0.178021E+04   0.322753E+02   0.660032E-01  -0.586826E+01
   667   0.177497E+04   0.324903E+02   0.660307E-01  -0.723567E+01
   668   0.176977E+04   0.327018E+02   0.660580E-01  -0.861959E+01
   669   0.176490E+04   0.329092E+02   0.660851E-01  -0.100187E+02
   670   0.176006E+04   0.331123E+02   0.661120E-01  -0.114317E+02
   671   0.175548E+04   0.333126E+02   0.661388E-01  -0.128602E+02
   672   0.175093E+04   0.335070E+02   0.661655E-01  -0.143028E+02
   673   0.174665E+04   0.336987E+02   0.661922E-01  -0.157576E+02
   674   0.174249E+04   0.338851E+02   0.662187E-01  -0.172254E+02
   675   0.173851E+04   0.340672E+02   0.662453E-01  -0.187057E+02
   676   0.173465E+04   0.342448E+02   0.662718E-01  -0.201963E+02
   677   0.173099E+04   0.344178E+02   0.662983E-01  -0.216982E+02
   678   0.172752E+04   0.345856E+02   0.663248E-01  -0.232108E+02
   679   0.172418E+04   0.347496E+02   0.663514E-01  -0.247328E+02
   680   0.172111E+04   0.349089E+02   0.663781E-01  -0.262643E+02
   681   0.171817E+04   0.350628E+02   0.664049E-01  -0.278033E+02
   682   0.171536E+04   0.352114E+02   0.664318E-01  -0.293515E+02
   683   0.171283E+04   0.353566E+02   0.664588E-01  -0.309082E+02
   684   0.171036E+04   0.354949E+02   0.664860E-01  -0.324713E+02
   685   0.170802E+04   0.356291E+02   0.665134E-01  -0.340412E+02
   686   0.170589E+04   0.357577E+02   0.665410E-01  -0.356090E+02
   687   0.170404E+04   0.358822E+02   0.665688E-01  -0.371860E+02
   688   0.170227E+04   0.360003E+02   0.665969E-01  -0.387701E+02
   689   0.170071E+04   0.361135E+02   0.666253E-01  -0.403542E+02
   690   0.169929E+04   0.362224E+02   0.666539E-01  -0.419458E+02
   691   0.169809E+04   0.363240E+02   0.666829E-01  -0.435376E+02
   692   0.169703E+04   0.364221E+02   0.667123E-01  -0.451299E+02
   693   0.169620E+04   0.365143E+02   0.667420E-01  -0.467302E+02
   694   0.169545E+04   0.366006E+02   0.667720E-01  -0.483238E+02
   695   0.169500E+04   0.366832E+02   0.668025E-01  -0.499184E+02
   696   0.169470E+04   0.367592E+02   0.668335E-01  -0.515289E+02
   697   0.169455E+04   0.368298E+02   0.668649E-01  -0.531258E+02
   698   0.169457E+04   0.368945E+02   0.668967E-01  -0.547242E+02
   699   0.169474E+04   0.369545E+02   0.669291E-01  -0.563169E+02
   700   0.169515E+04   0.370085E+02   0.669619E-01  -0.579113E+02
   701   0.169572E+04   0.370570E+02   0.669953E-01  -0.595076E+02
   702   0.169646E+04   0.371008E+02   0.670293E-01  -0.610909E+02
   703   0.169736E+04   0.371383E+02   0.670638E-01  -0.626907E+02
   704   0.169843E+04   0.371711E+02   0.670989E-01  -0.642698E+02
   705   0.169959E+04   0.371974E+02   0.671347E-01  -0.658427E+02
   706   0.170100E+04   0.372188E+02   0.671710E-01  -0.674168E+02
   707   0.170251E+04   0.372345E+02   0.672080E-01  -0.689845E+02
   708   0.170433E+04   0.372452E+02   0.672457E-01  -0.705308E+02
   709   0.170619E+04   0.372499E+02   0.672840E-01  -0.720852E+02
   710   0.170829E+04   0.372488E+02   0.673231E-01  -0.736252E+02
   711   0.171050E+04   0.372425E+02   0.673628E-01  -0.751508E+02
   712   0.171289E+04   0.372309E+02   0.674033E-01  -0.766766E+02
   713   0.171554E+04   0.372133E+02   0.674445E-01  -0.781801E+02
   714   0.171814E+04   0.371910E+02   0.674865E-01  -0.796762E+02
   715   0.172100E+04   0.371626E+02   0.675292E-01  -0.811645E+02
   716   0.172405E+04   0.371286E+02   0.675727E-01  -0.826375E+02
   717   0.172721E+04   0.370899E+02   0.676170E-01  -0.840877E+02
   718   0.173049E+04   0.370456E+02   0.676621E-01  -0.855371E+02
   719   0.173395E+04   0.369941E+02   0.677080E-01  -0.869560E+02
   720   0.173746E+04   0.369384E+02   0.677547E-01  -0.883737E+02
   721   0.174131E+04   0.368784E+02   0.678022E-01  -0.897606E+02
   722   0.174514E+04   0.368119E+02   0.678506E-01  -0.911312E+02
   723   0.174916E+04   0.367410E+02   0.678998E-01  -0.924928E+02
   724   0.175330E+04   0.366641E+02   0.679498E-01  -0.938379E+02
   725   0.175757E+04   0.365827E+02   0.680007E-01  -0.951589E+02
   726   0.176204E+04   0.364975E+02   0.680524E-01  -0.964555E+02
   727   0.176657E+04   0.364055E+02   0.681050E-01  -0.977426E+02
   728   0.177123E+04   0.363073E+02   0.681585E-01  -0.990051E+02
   729   0.177602E+04   0.362051E+02   0.682129E-01  -0.100250E+03
   730   0.178086E+04   0.360981E+02   0.682681E-01  -0.101470E+03
   731   0.178600E+04   0.359848E+02   0.683242E-01  -0.102666E+03
   732   0.179112E+04   0.358688E+02   0.683811E-01  -0.103835E+03
   733   0.179645E+04   0.357463E+02   0.684389E-01  -0.104995E+03
   734   0.180185E+04   0.356196E+02   0.684976E-01  -0.106114E+03
   735   0.180739E+04   0.354870E+02   0.685572E-01  -0.107229E+03
   736   0.181293E+04   0.353501E+02   0.686177E-01  -0.108304E+03
   737   0.181868E+04   0.352094E+02   0.686790E-01  -0.109368E+03
   738   0.182444E+04   0.350642E+02   0.687412E-01  -0.110390E+03
   739   0.183034E+04   0.349137E+02   0.688043E-01  -0.111394E+03
   740   0.183632E+04   0.347586E+02   0.688682E-01  -0.112378E+03
   741   0.184244E+04   0.345981E+02   0.689330E-01  -0.113336E+03
   742   0.184865E+04   0.344357E+02   0.689986E-01  -0.114260E+03
   743   0.185494E+04   0.342693E+02   0.690651E-01  -0.115164E+03
   744   0.186139E+04   0.340973E+02   0.691325E-01  -0.116033E+03
   745   0.186784E+04   0.339211E+02   0.692007E-01  -0.116890E+03
   746   0.187431E+04   0.337414E+02   0.692698E-01  -0.117697E+03
   747   0.188086E+04   0.335567E+02   0.693397E-01  -0.118491E+03
   748   0.188758E+04   0.333691E+02   0.694104E-01  -0.119258E+03
   749   0.189439E+04   0.331755E+02   0.694820E-01  -0.120004E+03
   750   0.190122E+04   0.329797E+02   0.695544E-01  -0.120715E+03
   751   0.190814E+04   0.327794E+02   0.696276E-01  -0.121397E+03
   752   0.191515E+04   0.325768E+02   0.697017E-01  -0.122043E+03
   753   0.192219E+04   0.323688E+02   0.697765E-01  -0.122667E+03
   754   0.192924E+04   0.321585E+02   0.698522E-01  -0.123255E+03
   755   0.193646E+04   0.319443E+02   0.699286E-01  -0.123821E+03
   756   0.194355E+04   0.317270E+02   0.700059E-01  -0.124356E+03
   757   0.195088E+04   0.315073E+02   0.700839E-01  -0.124854E+03
   758   0.195809E+04   0.312836E+02   0.701627E-01  -0.125321E+03
   759   0.196545E+04   0.310568E+02   0.702423E-01  -0.125765E+03
   760   0.197277E+04   0.308276E+02   0.703226E-01  -0.126177E+03
   761   0.198010E+04   0.305959E+02   0.704037E-01  -0.126558E+03
   762   0.198760E+04   0.303617E+02   0.704856E-01  -0.126906E+03
   763   0.199496E+04   0.301257E+02   0.705682E-01  -0.127222E+03
   764   0.200242E+04   0.298865E+02   0.706515E-01  -0.127513E+03
   765   0.200982E+04   0.296448E+02   0.707355E-01  -0.127763E+03
   766   0.201732E+04   0.294020E+02   0.708203E-01  -0.127988E+03
   767   0.202475E+04   0.291573E+02   0.709058E-01  -0.128178E+03
   768   0.203221E+04   0.289101E+02   0.709919E-01  -0.128327E+03
   769   0.203968E+04   0.286603E+02   0.710788E-01  -0.128457E+03
   770   0.204709E+04   0.284102E+02   0.711663E-01  -0.128551E+03
   771   0.205452E+04   0.281581E+02   0.712545E-01  -0.128611E+03
   772   0.206189E+04   0.279049E+02   0.713433E-01  -0.128627E+03
   773   0.206927E+04   0.276505E+02   0.714328E-01  -0.128622E+03
   774   0.207660E+04   0.273949E+02   0.715229E-01  -0.128589E+03
   775   0.208402E+04   0.271381E+02   0.716137E-01  -0.128519E+03
   776   0.209123E+04   0.268808E+02   0.717050E-01  -0.128420E+03
   777   0.209846E+04   0.266223E+02   0.717969E-01  -0.128283E+03
   778   0.210585E+04   0.263632E+02   0.718894E-01  -0.128109E+03
   779   0.211297E+04   0.261036E+02   0.719825E-01  -0.127912E+03
   780   0.212009E+04   0.258420E+02   0.720761E-01  -0.127676E+03
   781   0.212723E+04   0.255820E+02   0.721702E-01  -0.127416E+03
   782   0.213424E+04   0.253207E+02   0.722649E-01  -0.127133E+03
   783   0.214126E+04   0.250595E+02   0.723600E-01  -0.126802E+03
   784   0.214823E+04   0.247984E+02   0.724556E-01  -0.126439E+03
   785   0.215506E+04   0.245367E+02   0.725517E-01  -0.126051E+03
   786   0.216190E+04   0.242751E+02   0.726482E-01  -0.125607E+03
